,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BCR,BPGM,CBARP,FOXL2NB,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GCH1,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,RP5-862P8.2,KIF18B,KIF2C,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MCOLN3,MEIS1,MIDN,NCL,NIT1,OSR2,PEG10,PIK3CB,PLEKHO2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN12,PTPN13,PTPN9,RHOXF2B,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC38A2,SLC4A1,SLC6A9,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMEM173,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318
GLB1L2,0.23227971730500002,1.5335494986200002,-0.733513361354,0.743053989438,0.0610385268365,-0.860354615904,0.6259762089850001,-0.360880909609,0.448223251655,0.0021394654674700003,-0.25297409038,0.09642006455669999,0.296893488208,0.7937053147669999,-0.883496612136,0.458976734782,0.401593249987,-0.8961312889059999,-0.0864576079823,-1.16731832229,-0.618454347244,-0.26337103402199996,-0.42605181351599997,-1.42643060095,-0.567380647324,1.32364487444,-0.942153354135,0.09126144586750001,-0.502483720527,0.905003613452,-0.294991774776,1.19709548501,1.2186075245499999,-2.88275251709,0.700151679525,-1.1412121523799998,-0.149923270919,0.126551244793,0.022114586465,0.12058248138699999,-0.0768205231678,-1.1423787716299998,-1.31903590087,0.821186593911,-0.398488878991,-1.1453836351200002,-0.929582859875,-0.45277240727300005,-0.107325217435,-0.312646844326,1.60432934091,-1.38003100431,0.12633419309,-0.107250268239,-0.983945177503,1.2203346477099999,0.36532809883699996,0.363579799975,-1.69205089477,-0.853366874982,0.39152383082900005,1.1413080802600002,1.30437943748,1.9954090829799997,0.305194353275,-0.15238347023,2.678004779,0.779522401808,-1.07217551749,0.23811775976900001,-1.1558555045799999,-0.953693405524,-1.66060551995,-0.48879777659100004,-1.5239596643200002,0.0177033452653,-1.67452951372,-0.945506514521,-0.862518583504,0.392382790102,0.0204105239686,0.5574170511159999,-0.448491040246,0.5093066571670001,0.0764711301118,0.455227278244,0.24821678796100002,0.687473732033,0.968523504311,0.845113428976,-0.818784207949,0.0267291330686,0.509879755092,0.153300949334,1.12630773726,-0.834326050125,-0.5239724031040001,0.7181873071539999,0.864142090805,0.475502989538,-0.624914267087,-0.554916115261,1.0533561412799999,1.79957793217,0.25760281788600004,1.00591230457,-0.279623072152,-0.165789545122,-0.22512380914299998,1.58479921954,1.7522207762,-0.380956733149
HES7,0.975733693312,-0.0461086848825,-0.46024050066399996,-0.501099547906,-1.2209162528,-0.204347337025,-1.57763535268,0.527112057676,1.8469426985,0.7307859158050001,1.66961357368,-0.077063145992,-1.19724977179,1.4356938377000001,1.3255802672299999,2.9436067037,-1.3542362865600002,-1.5636860156299999,-2.42658142798,-0.510820128852,0.232087093748,3.31082535184,0.834465575526,-0.516806165698,-0.0624371716165,0.19877940359000001,1.72057030745,1.61553799592,0.893324404699,1.73585432259,0.580916928791,-1.2520093752500001,2.90733975476,-0.179622657446,1.03110457408,-0.499343543386,0.709616004924,-3.05706645173,0.0011034391270899999,-0.6461927623920001,-1.8821931620099996,-1.31903590087,0.298102668816,0.71045773014,-0.406234510505,0.5727780404899999,-0.26548489284000004,0.09968824976500001,1.4033139487000001,3.34646693905,-1.22968046439,4.583002252669999,-1.96528889812,-0.09133262483650001,0.133145018268,-0.7966219172399999,0.35471211706100003,-0.435482423515,1.8457732866699998,0.367925980486,2.9999410561799995,-0.925624150402,-1.25622911454,-0.542443926305,3.10012832523,0.28656875695399997,2.39994835581,1.51700801977,0.840059686866,1.17847808392,1.06912120715,0.165172871732,-0.673819293563,-0.22266697939599997,1.65900394917,1.64838899264,-0.34612473489900003,0.105940198025,1.08179942684,-0.09674119945199999,3.34023516246,-1.04260456295,1.69688724735,0.42944018651,1.3700776678600002,-0.5264319957270001,0.04725306833719999,2.69345846533,0.44940762122100003,-0.254908369854,0.0228987098745,-0.311680518919,0.012736247579999999,-1.4067684127700002,1.4416015469,0.366070848054,1.14256847177,-0.7038364963420001,1.65743889461,-0.413554644261,2.70722548532,-1.05236184213,0.98248038657,0.6975672881880001,-1.05642668021,0.11547090873299999,-0.853501286068,0.614712632955,0.42425238776100005,0.808579129701,4.19379941574,1.27977346287
HK2,1.72987602943,1.7294794185599998,-0.9241618453650001,-3.1112456986000003,-6.50576057162,-4.38163589762,-0.48097438862899994,2.46838877217,-4.07324923496,-0.642521949523,1.7333106173099997,1.4527084896200002,-2.22369688072,1.8461933492400002,1.0171776785,1.04438509886,8.32395759651,2.7754429150599997,2.62093276383,2.37971432947,1.48854480158,-0.701680103064,0.786584295193,1.3949795539399998,0.853195237148,-2.5832289503599997,0.5627414994250001,-2.69686438573,0.9304049592739999,-1.08897698347,1.71980204458,2.3804687263999997,1.0773317374200002,-4.03065107457,3.2558711197099997,2.24086601177,2.5935671775,1.61138710956,3.29913628829,-2.64714691909,-0.603455358303,0.821186593911,0.71045773014,6.239894475160001,-0.0389203459236,0.0657798950892,1.88172345852,1.1135675224400001,1.32071248199,-0.588257190502,-7.78765678731,0.209745097639,0.380865275128,-1.1730982414,-1.0853112192299998,3.0304168967900003,0.26741984921399997,-1.784663301,-0.6134539032680001,-1.1622296894700002,-1.70019577268,-1.61711537278,-0.499708675363,-0.939665814876,-1.4708934221099998,-0.175573805542,3.68327318829,0.9083980044509999,0.9097617907150001,-0.392614975625,0.5280833591449999,-1.32004024475,1.13659229172,2.81231828285,4.01248949781,1.4343025644,0.09609853938969999,-0.20082118927499998,1.40075336581,0.421968452091,0.666373509803,-2.0511146083900003,-4.32739419078,0.504416521145,-2.24690987979,-2.42832317115,2.35630539528,0.009054850429129999,-1.4305856732100002,-0.312841281621,0.19345089690099998,0.653108198541,2.95527430791,-0.239912375051,2.01608038205,0.9588132374770001,2.36660723939,1.06571687308,-2.53104573865,-2.9395515031599997,-3.94132004695,0.621296811926,-1.7278667188699999,-0.255343293471,1.45261037977,0.627558501151,-4.167537600849999,-0.858665662851,2.81939426505,-3.1986593709299997,-0.9815557056029999,2.2101853422
HNF4A,1.81154323449,1.8984952067200003,-0.152653134318,0.5621738008780001,0.7618437210860001,-0.134516266828,0.264963802132,-0.215060793914,1.47564165326,2.25688756543,-0.501259842262,0.7245061099850001,0.24638873634199998,2.4459068195099998,1.0413676929200002,1.02188255461,-2.07031721485,1.19400044075,0.398817627341,-1.7132035344999998,0.0307789405865,-0.23349822356,1.22177740384,0.0983064032635,3.3124054756299994,1.45095269611,0.347926386357,2.13519348784,-0.890964787154,1.04547215263,1.10031631315,-4.0099045879699995,5.3350027978400005,-0.750965545074,-0.48400408291999997,0.00220325207676,-0.40045058218699997,-0.48023134064499995,0.230520912932,-0.129356057893,0.8094033869130001,-0.398488878991,-0.406234510505,-0.0389203459236,4.18706244237,-0.0717282862103,0.200003368252,-0.267908902859,0.629812889556,1.8544697559299999,1.69166392004,-0.425632738049,-2.3240708639900003,-0.077987362009,1.2418178198899998,0.17679954323199998,1.38729825171,-1.25947054481,1.7493568153599999,-2.56035564002,2.4656726355200003,-0.534325592158,-2.51469391397,0.334962473823,0.6789146575849999,0.222385324606,2.5847895367400002,1.34039741778,0.626217028026,0.100921817676,0.132153310713,1.36226596392,0.865792714565,0.7061773833380001,3.6842553923000003,-0.7600409567749999,1.23582702666,0.808846207422,1.9320232688099999,0.640813488338,1.55920678921,0.739087981274,-3.86052700889,-0.15811999127,-1.92357712032,-0.24298797837299999,-0.043664752189999996,1.1211972625700002,2.38611547712,0.817051674126,-3.0045978659599997,2.09904739689,1.25410206153,1.2076843018799999,1.2581184384,0.600844199726,0.239867219405,0.147103351158,0.943456598397,3.4764840896800004,3.2820041993,-0.42357274063,1.2216123286799998,-1.2716637092899998,3.2027120734599994,-1.4063000201299998,0.280096463112,1.0611545456799998,-0.495878268495,1.4973914219100002,5.76947998025,-0.127543969305
HOXA13,-0.424960444631,0.21408328287,-0.838303774412,-1.0208245274799999,-1.10826459619,-0.23006079468600002,2.46546794778,0.527355765007,1.90975109017,1.9316037858200001,-0.8705016693019999,-0.5214070487520001,-1.2254777168100002,1.07419265499,0.738952679262,1.7624104244299998,-2.0043660819499998,-0.6950347672660001,-1.41988362484,-0.297778750394,0.304577890503,0.56946867282,0.101181813792,-0.010840230155200001,0.258338220924,0.646990104759,-0.6123814489630001,2.48724764877,0.777484601584,-1.2078143644200001,1.68904837208,3.82345801435,-0.263477533334,-3.31756047049,-0.0630801034718,-0.212333511647,0.630646991236,-0.8011569604950001,-0.541490576249,-2.77563484121,-0.0722307847455,-1.1453836351200002,0.5727780404899999,0.0657798950892,-0.0717282862103,1.27841452904,-1.46948319064,-0.9443324667649999,-0.53857852135,-0.34457030663500005,-0.600722057962,-1.5025032788400001,1.78814007439,-0.234563126699,-0.951390057626,0.29086443332899997,1.1381218525799999,4.10592155341,0.9576523873,-0.632303659247,1.22646287358,0.8025025412350001,2.33102514388,1.46332489363,-0.411540252858,-0.0527879692502,1.0986639419,-0.34393415211999995,-0.8531730173819999,-1.5474232330200002,-0.555383031687,0.338464041488,-0.352157087724,0.596168153437,-0.7378053800509999,-1.13925590236,-0.41974424997599996,-0.0274839788857,-0.588440014852,0.0413691384573,-0.897497252534,0.163252097079,1.06783120895,0.095911082676,0.43843522920100003,-0.524733135188,0.423331946673,0.9389769871250001,1.548637843,3.36304619338,-0.5549049837910001,-0.49526589447400005,-1.44626665942,-0.032421213113199995,-0.127964380338,-1.05679658419,-0.921643927638,0.11976180326,0.966720621672,2.03958701197,-1.47278239841,-0.272780220909,1.12906887718,-1.78948354893,0.8401970739929999,0.862414928928,-0.6952024378470001,0.157612097074,-1.1231160527600001,2.5958705109299998,6.59266234186,-0.672955607256
HOXB9,-0.32840883846999996,-1.8221205599799999,-0.698306743344,-0.868985227557,0.819811785256,1.3878687738100002,0.79280400097,-1.9841675465900002,0.995872178097,0.0869899284095,-1.508573765,-3.69158135051,1.7306235433500001,2.05074643833,0.8206874268719999,1.8580731156599999,-1.0916941419600001,-0.13541377697,-0.195191819741,-0.67562038265,-0.335883315004,1.64645462578,-0.432636547874,1.85779941598,0.0236115371306,1.45827345683,-1.90015602002,2.09137145115,-1.02020118363,-0.236850948268,0.0428726998391,-0.22062385682500002,-3.14142748753,-6.23810592835,-1.03012676013,-3.6777025918699997,-2.7900995644099997,-2.8908107676499997,-1.32954014517,-0.814089999191,-1.13977890015,-0.929582859875,-0.26548489284000004,1.88172345852,0.200003368252,-1.46948319064,-1.13382711773,-0.973989393527,0.619831107118,-0.41761685737599996,0.46488257841700004,0.48721026703500003,-6.689207120040001,-1.9182272007799999,-3.01825035186,1.0027378014100001,-0.0519103288191,3.0494140148400004,0.250882529703,-4.10667956907,0.175583855901,1.80996768898,1.8574971644599998,-0.237862339759,-1.05623013877,-1.7729132221000001,-0.934834771088,-1.80819503495,-1.3697043310400001,-5.87435514167,-0.976531676381,0.24978241641100002,0.157213696324,-1.4349186032700003,-2.52274967356,-2.75968114647,-0.6968525878749999,-1.0484796931799998,-2.45456717622,-0.0740630518096,0.190083309408,0.961878573557,2.21929397483,-0.956882773551,0.406113355368,-1.51195552954,-1.5890281813299998,-0.0903461705913,0.22948709378600002,-0.394902760472,0.58013197313,-1.33099456165,-4.361600393380001,-0.379609113297,-0.140189976445,-2.19075989863,0.009670651037040002,-0.397919918233,1.09389492786,1.71307970736,0.757681988165,-0.971074851983,1.32727790403,1.2885217506,-2.25396991448,0.325769359111,1.8766155679299998,0.121317243028,-1.6838241926299997,3.60349374046,0.541096211676,-3.8314820000300003
HOXC13,-0.6695045372940001,2.2283231147099998,2.34179825803,-0.144220852237,-0.105437126674,-0.732960566751,-0.698424147997,1.3191944077200002,0.522887759156,-2.11427645884,-0.501463449234,0.572788867232,-1.41628435085,1.95013195086,2.0812612020400003,1.8053932994400002,-2.62403517153,-0.764108754871,-0.137724902864,-0.051242955800000003,0.0317661131216,0.908708046946,-0.28467029648200004,-0.9033233722759999,1.15397213926,0.0528039261786,-1.4381271180700002,4.82350653531,1.29138911987,-0.74852939066,0.758608888047,2.16062836021,-0.9374475661399999,-3.34598023117,-0.567957427399,-0.8729572592470001,-1.1873596774,-0.664020416824,-1.17004753465,-0.057481807451400004,1.4745008083700002,-0.45277240727300005,0.09968824976500001,1.1135675224400001,-0.267908902859,-0.9443324667649999,-0.973989393527,2.42516294219,-1.38216580914,-1.2209450011799998,-0.182765561923,1.65651832382,-2.3577969478400003,-1.3591053890600002,-2.61512388411,1.3341957331299998,1.43174721778,6.920296563110001,2.7083325768099997,-0.0017836461441999999,0.514295714996,0.7530460460770001,0.8989218082510001,1.3108130948799999,-0.358068654555,-0.244482884919,-0.419921719385,0.6846758069769999,-1.67580320421,-2.30948785988,0.401452588437,-1.2427114995200002,-0.554176132316,-0.547111254073,-0.267554966815,1.7303148854799997,0.0769608207823,-0.9776452352830001,-0.934698664328,-0.5425560652839999,-0.439549323425,-0.833671288505,-1.066508,-0.7503981687100001,1.73822429285,-0.37264583228500003,0.43959722267499995,1.2405901692499999,1.45457660188,-0.0773945674004,1.7862738846200001,-0.947618805535,-2.74556283759,0.073634434654,1.66016968786,-0.0611428128569,0.58695793134,-0.9422245060109999,1.69324811456,2.79932943666,-2.4479877337000002,-1.10611801767,3.1990057851800002,0.168274542921,0.852392175613,-1.00421373866,-0.977274246557,0.46605296731299994,-0.42604421931500003,1.35887083531,6.36861092758,-3.79044016242
IER5L,-2.39121864702,1.45071486265,0.19716329350900003,0.9898621810510001,0.071295172246,0.033640594268499996,1.5913361997600002,0.48359550422799996,0.5461287162080001,0.232984924573,1.02173958127,1.7080011497299998,-0.939602877374,-0.605272989101,1.4389047703400002,-0.282522527188,-1.4063497715200002,0.0755886755831,-2.37437903682,-0.0833912368709,0.9362749487180001,-2.13847180283,-0.585446125553,0.9655659727600001,0.199330579831,-0.117401790422,0.831981941379,0.620183080872,2.4066904938900002,0.12640497829800001,-1.1296007874299998,3.83217715266,-0.074426860382,0.667783157618,-0.08957938076269999,-0.329549200206,-1.22252632709,-0.304763409142,-1.53247154523,0.0671976816235,2.0922987696799997,-0.107325217435,1.4033139487000001,1.32071248199,0.629812889556,-0.53857852135,0.619831107118,-1.38216580914,2.6633204066,1.47533370118,-0.160034694354,2.5434642424900002,-1.14921677837,-0.32995465968800003,0.0655672295237,2.94594929306,1.57020956724,1.68735065191,-1.8683168841099997,2.5429422030400004,-5.97155409723,0.0148054241825,1.03140744054,-0.704757209147,1.78225637509,0.277707605892,-0.700465714011,-0.532977536459,0.0848049239625,0.37069563503799996,-0.51337003536,-4.62683975738,0.32288283661899997,1.75183558776,-0.64920868876,0.824392613108,0.7743041996250001,1.5850273788299998,-0.4515009642600001,-0.0680771864345,0.17393493986699998,-0.7574250995790001,-1.42803756889,1.8621648442099998,-0.46301601335299997,-0.44121958467699995,0.234818955163,0.979609838091,1.05334625765,-1.4814105401299997,1.44667853158,2.0078133142500003,3.39611180277,1.21103809296,0.381015756444,1.9692186229400004,-1.1643529074799999,-0.577097601088,1.2042018115200002,3.12943709705,0.858304510303,-0.267345085006,-2.09646441095,0.655994392404,-1.55836519972,-1.08560337672,-3.49046906292,0.385286298623,0.37139175130400004,-2.74937395615,3.8438870026699994,2.69084768331
IGDCC3,-1.04013590695,2.2426899549400003,-0.319093261436,1.1350985833299998,0.9939660482960001,-1.42824441167,-1.65485183063,2.35399211944,-4.022752035480001,-4.191120355430001,-0.40620431293399994,-3.10556509182,-3.3397656263999997,-0.260218138973,1.6372666699399998,1.05413307851,3.8424956041400002,-0.11847811845100001,2.1361685868799998,-0.481560176567,-0.468317846161,-0.356570963102,-1.75624470588,-5.11436552211,0.680454913343,0.957097125641,0.290431194477,-5.1259332762300005,-1.9592227842299998,-2.85559618857,2.56993916314,2.81787851864,3.51794645754,8.925875810980001,0.135657760988,-1.38145332938,-1.2206773552399999,-1.73859515143,0.23332990211500002,-1.6914651955200002,0.7585026219600001,-0.312646844326,3.34646693905,-0.588257190502,1.8544697559299999,-0.34457030663500005,-0.41761685737599996,-1.2209450011799998,1.47533370118,5.9072992836300005,-1.44361885384,1.10714061951,1.40486262353,-0.222064504072,-0.26262118191,1.74256589678,0.610896493605,-3.90915771752,1.3753357813100002,0.163618891133,-8.46589045284,-0.401027174911,3.0585315416100003,2.51203944695,-3.7915342183199994,-2.3328330373,-0.323663386884,4.30025064086,-0.0937168545514,-0.483178263713,-1.2092261934200002,-6.239725676819999,0.012638388187799998,0.363417341041,-3.65238001606,-2.71066365661,-0.925977224113,0.0771215880636,-2.49947557524,-1.09041673456,1.6089806858200002,-1.8536945659900002,-0.392046403769,-0.433017162289,-1.08880417814,0.142423673557,1.27902918802,-3.70992238459,-2.9993350682499997,-2.11248778435,-0.110836081984,-3.57827750477,1.1668483852,-1.2574157399099999,0.502121384017,-1.4637681045299997,2.1741256120599997,1.41966412127,-1.0606084676799998,-4.263431292830001,0.485365857777,-0.9776358523600001,1.53510663463,-0.440619718841,-3.08684854116,-1.56206854944,-5.3645602694,-2.59534663257,-3.10208340086,-6.5763666254999995,-1.3963864782799997,-1.9602427875400001
IKZF3,-0.27549834318599997,-1.5894446067299999,-1.23072382655,-0.813521289023,1.08009421847,1.0608479129100001,-4.841349613809999,2.95894439619,-4.16010763167,-1.9605184366,-2.30001724621,1.1561901483900001,-4.46583248426,-0.819399005108,0.728808979084,0.505183675694,1.7596299080000002,6.36287794362,1.59771841456,1.46336900912,-0.43446847193099997,-4.5058248319,-0.542309491183,-3.52770891244,-2.9214578009200003,1.85505929252,0.8740198231,-0.674344594204,2.80557935018,-1.51487251338,0.07746557724639999,-3.11456897188,3.21304952477,-2.5704824716799997,6.97969608484,0.0937646973303,-1.33582806043,0.248899104611,0.09956201115360001,0.562546875804,-0.18336697599399998,1.60432934091,-1.22968046439,-7.78765678731,1.69166392004,-0.600722057962,0.46488257841700004,-0.182765561923,-0.160034694354,-1.44361885384,3.16116128661,0.7075756525820001,-0.8341276725419999,1.25269818578,-0.20186349101,0.315073510753,0.63263645195,-0.39348792876500005,-1.1593143612399999,-1.11619401331,-7.64741801398,2.47207179223,9.53774686326,8.96110588468,1.2580335325799998,1.2692728073700001,-1.0650708122299999,3.4157924737400003,-0.932477605817,-2.2801678119799997,-1.5059828526899999,-1.06062046615,-1.4154759367200003,4.06896440082,-4.01783421249,-0.596997014906,-1.02646748071,1.0333938225900001,-2.63889278789,-0.434712029767,0.368988073606,-2.3002008829400005,-7.81178476776,0.66560028172,-6.44658379144,1.73269497078,1.31341212601,3.44671544237,-1.02530961353,-1.19364676949,-3.7004541759900005,-1.21817251347,4.5392768422600005,-1.01127716721,0.951845284329,-0.342230916184,-1.14332043084,-0.332375128408,-1.63198275872,-1.7739912198599996,-6.23664850034,1.02316873627,1.42686606536,-1.10317299484,0.157167457546,-0.6865562969110001,-7.21731319212,-1.6829051066299998,0.060493169550300006,-2.19983151215,2.80028408449,1.57664067941
IRF1,-1.5954279197,2.38347784132,-1.63027220769,2.99453042528,0.819420884476,-4.41388095051,-1.53886189763,-1.0768584722399999,-1.9718724930400002,0.965885826971,1.40248429917,1.38664381183,-1.4281301133700002,0.42413789674099994,-1.63429725965,0.121866736687,3.0907142506299996,-2.70349902554,-3.5890217443699997,-1.64774294194,-1.9784092754299998,-1.49887738288,-1.9232868370200003,-1.29782803928,-1.84714517237,-3.22059736658,1.0204565633299998,-0.9985239119660001,0.622966444828,1.53565337967,3.0211073168700002,1.3965653813799999,1.96110141714,0.652822460827,0.566526063231,0.902822849551,2.22654756701,0.5904940750859999,1.18840293641,-1.8584199161200001,2.10189298396,-1.38003100431,4.583002252669999,0.209745097639,-0.425632738049,-1.5025032788400001,0.48721026703500003,1.65651832382,2.5434642424900002,1.10714061951,0.7075756525820001,-0.484701488095,0.362637745911,-2.44033843666,-3.0057429989899997,-1.05130412177,1.2032227588200002,-0.46290113839100006,0.8245128350990001,-0.824365184528,0.24338519875,-0.174111796868,-2.17816079132,1.74053709998,0.617782138338,-0.285019555469,2.67447446172,0.9488200725820001,0.14746511234999998,0.030878751812999997,1.20101424746,1.74600407324,-4.51101192678,-0.24328806336300002,-0.600282241206,-0.246179063408,-1.0239786371200001,-1.16905271733,-2.16317154105,-0.543805173909,0.277403818512,-3.06583930139,-1.50290971508,-1.92874345482,-1.4370050377,2.52309515783,-0.911487775393,2.50844504932,0.9535491110140001,-5.100721707180001,-6.988736994960001,1.44124924544,2.3347976035599998,0.118276452333,0.589817915801,2.10667144882,-3.9572534477900003,-1.8117959998400002,-0.849242165466,1.30274587051,0.668338712313,-0.536673257793,1.29475233681,2.1342609170299998,-0.5175710372460001,-0.110210038021,-0.731846623062,-3.2634557051499997,2.2624469825599998,-1.6145619320700002,4.49941684806,-0.383852806562
