gene,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BCR,BPGM,CBARP,FOXL2NB,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GCH1,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,RP5-862P8.2,KIF18B,KIF2C,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MCOLN3,MEIS1,MIDN,NCL,NIT1,OSR2,PEG10,PIK3CB,PLEKHO2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN12,PTPN13,PTPN9,RHOXF2B,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC38A2,SLC4A1,SLC6A9,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMEM173,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318,negative
MAP7D1,-0.4115220407585,-0.39150605837225,-0.20463583593775,-0.48277496345975,-0.54522175572025,-0.19704111815125,-0.151173013141925,-0.15395086356,-0.17457721548125002,-0.19510601126775,-0.595058473656,-0.257752607615,-0.20786323840425,-0.250654929607,-0.32821713715075,-0.3370645328485,-0.652972480961,-0.41691623476725004,-0.441852611929,-0.166494743452125,-0.25625629584675,-0.20747913859,-0.29850024370774997,-0.1568036081645,-0.216913518824,-0.396506834597,-0.43351501686125,0.006769183667077499,-0.24026858157875,-0.397954042823,-0.194573814984,-0.10585221219642499,-0.33895784440725,-0.5175536082675,-0.222949815304,-0.36785517551125,-0.34361422221275,-0.331502226544,-0.373132399377,-0.502387046425,-0.06900747906122501,-0.13758895971475,-0.46957685607449995,-0.1453121997505,-0.37802832871375,-0.5408276939534999,-0.282081833252,-0.524936868398,-0.420478725069,-0.36682675979925,-0.51997170630625,-0.1935362395675,-0.29846916370550003,-0.34422054045399997,-0.31824373623125,-0.3698869979705,-0.17537620534999998,0.065553856510225,-0.18360821809849998,-0.335769431046,-0.137709737643125,-0.0343918103183,-0.080522032069125,-0.05544641993344,-0.1367413174435,-0.170019928055,-0.1238809340635,-0.25137926762525,-0.1270751788555,-0.28724005035175004,-0.36376481649425,-0.2114570315635,-0.40651280601375,-0.26471636315975,-0.143636185299,-0.1174819882335,-0.35080077694625,-0.19600067894224998,-0.2922077457975,-0.48648791649850004,-0.40256552637975007,-0.315679222818,-0.14678860342675001,-0.22754638273545003,-0.18290223539975,-0.382993521553,-0.2550646709615,-0.13110548137675,-0.25986322140625,-0.276759062623,-0.3308226873845,-0.2217251788515,-0.136609144877325,-0.53786587512025,-0.21097698475325,-0.3983147221585,-0.45448196943499997,-0.333063337898,-0.097186984491925,-0.11570381189225,-0.14466796797025,-0.114089145148025,-0.0951767032915,-0.6101821541275,-0.179661524872,-0.16388903943575,-0.19895773909800002,-0.205700371549,-0.47786508531774996,-0.114086887297025,-0.0094265152773,-0.13137303965500002,-0.10687489561899333
MAPK1,-0.49861893510725,-0.41751249817925007,-0.26399523590627505,-0.397063152033,-0.47045106602725,-0.24100949221662502,-0.17255107378685,-0.11507931563825,-0.18722888475250002,-0.16768804629489997,-0.5579617180859999,-0.2999581917295,-0.18615324256075,-0.25962958890925003,-0.3172771380645,-0.32584868808550005,-0.6108808959365,-0.35197929207725,-0.362422416046,-0.17550314367246503,-0.30246674133352497,-0.210535401463,-0.28987203925975,-0.134848983186325,-0.24039679189425,-0.4271753111615,-0.3965520300595,0.008381441398750002,-0.27642930160375,-0.194919686885,-0.216924447959,-0.08298206543105002,-0.25254865100775004,-0.3680449716695,-0.29263598386975,-0.34677323704675,-0.3255473745655,-0.33628599758525,-0.34065493404675,-0.43166310859,-0.102794062722925,-0.1609325295617,-0.44765170489500006,-0.1716561140595,-0.36506380779475,-0.5485466730474999,-0.31626381222350003,-0.48288103449925,-0.4140260361325,-0.263041371783,-0.40518531811725,-0.212140997607425,-0.24604224375400002,-0.3337653555535,-0.30393260833825003,-0.337831663271,-0.237318551965625,0.070597863507275,-0.194848089991275,-0.267546377158,-0.14171283868275003,-0.02589880842485,-0.04623399724862499,-0.021174372383200003,-0.1630682060923,-0.16696685678425,-0.25137926762525,-0.207991176274575,-0.136808541753875,-0.23818910418925,-0.33531801812024997,-0.177758355896,-0.4532447539885,-0.27141908934707504,-0.2108006118455,-0.17529277363559997,-0.291833890796,-0.21118638645925,-0.29191358138775003,-0.5882845981142499,-0.33837971427475,-0.31800080934025,-0.17352503487725,-0.25574165503195,-0.198437757326,-0.30137073038475004,-0.26893524843350003,-0.17020928217755002,-0.2240386513825,-0.27372910678,-0.29197690288875,-0.1737754430717,-0.063434906871375,-0.48164725145725,-0.17593622804045,-0.381985569904,-0.48180648441050006,-0.3362725947245,-0.12732234268141251,-0.1375383355009,-0.10899354845130002,-0.12328016038677501,-0.20359209914470003,-0.5967507576494999,-0.208905569135825,-0.17309567012479998,-0.20044831615374997,-0.23875603237425003,-0.462622841452,-0.124918562462725,-0.003242696281374996,-0.17970554174574999,-0.10820482777944944
MCOLN3,-0.36981172653325,-0.34909215692824996,-0.16690405538699998,-0.42594967739875,-0.44837447466875,-0.125526987730125,-0.07134144900022502,-0.0373118669953975,-0.14769703621574998,-0.16929172228574998,-0.57650330238125,-0.2099664730435,-0.13541530688199999,-0.255720936316,-0.30574198170375,-0.33714418655775,-0.615380111651,-0.34936879626825,-0.44732190482225,-0.120110628652875,-0.221901161989425,-0.200814909503,-0.31963322365475,-0.1189563418187,-0.1840270656235,-0.395282355719,-0.38171535239099996,0.0839410672251,-0.234400233805,-0.3730563341805,-0.14732465236255,0.017305577083867003,-0.17731739897025,-0.189656427575,-0.17084793873674997,-0.2834512842495,-0.2953677538665,-0.2584460901065,-0.32507942781574994,-0.49208287093650005,0.00586283964348,-0.11379458895915,-0.491184718461,-0.10216146189625,-0.39197575090575,-0.5769873057572501,-0.22446972031699997,-0.530062628925,-0.37272071628225,-0.31288511381575,-0.49042912193475,-0.160897941438775,-0.158863279965,-0.30633717249375,-0.335716915011,-0.24619850748674998,-0.12302890956672499,0.139700851427625,-0.1089448162522,-0.25633068601475,-0.10162270739245,0.0575766913172,0.060464646555995004,0.0595761452105,-0.10715330325149999,-0.11052918278735,-0.12707517885550002,-0.136808541753875,-0.06487082972001501,-0.15528821642875,-0.33959276959249995,-0.140590770265075,-0.46492269226875,-0.1780599614021,-0.115945907658,-0.055527263919350006,-0.35923702200675,-0.158062987104775,-0.23496063960250002,-0.50427924786375,-0.35402387328275,-0.32051106799025,-0.088050647865475,-0.1982646761535675,-0.11776392324345,-0.391480963709,-0.2601992205255,-0.0936797560641,-0.19618477630225,-0.27438961338900003,-0.20039161194799998,-0.157945345189,0.0225694247618225,-0.4502066230835,-0.0854687399537,-0.40033735634,-0.47993951678075003,-0.253869367725,-0.099960890524875,-0.14604867072959998,-0.05134725380210001,-0.038509016180849995,-0.059996272675949994,-0.5596893321685,-0.117483357438775,-0.11088751411405,-0.129485277807,-0.19204302389175,-0.47411416879824997,-0.07927615870634999,0.10785579761385,-0.075947855258125,-0.018161888375848034
MEIS1,-0.5027734285854999,-0.44501279721724996,-0.26876797292325,-0.532445320802,-0.4069544536695,-0.18833906958925,-0.19447106764025,-0.129685639614225,-0.2307172272755,-0.27563350552349997,-0.58455327414075,-0.3747941652515,-0.28664699019275,-0.3510287568285,-0.3507247011225,-0.37694170671325,-0.520525169895,-0.38245560800850004,-0.44403279226000003,-0.1645395549124,-0.308887897905,-0.2838879250385,-0.41717157633324997,-0.204541061454,-0.29389045004924996,-0.46636890902899997,-0.475129250951,0.0134057266852,-0.317071627652,-0.5653161635905,-0.2457869772245,-0.06134422545595,-0.25020646598475,-0.387246181857,-0.27104560442075,-0.48316419869224997,-0.4408959009195,-0.42878489159200006,-0.434625726238,-0.52108154062975,-0.107130963458275,-0.20448973452025,-0.5208872200885,-0.2186647660435,-0.46758260070725,-0.6229813337835,-0.432713321009,-0.5983176452282499,-0.4463315788505,-0.41715498820875,-0.57980833161475,-0.27901614061775,-0.320453196565,-0.46138351828874996,-0.4582084784825,-0.27450748471325004,-0.213928963452,0.0568762721808,-0.21015583279675,-0.33331803576825003,-0.23050031146325,-0.06771265709105001,-0.0036536018260249995,-0.0006002318946499987,-0.237110035115,-0.26556952114300003,-0.28724005035175004,-0.23818910418925,-0.15528821642875001,-0.15157847340800001,-0.44983816894625006,-0.26181290420674996,-0.48457078088625,-0.23356679721950002,-0.25881640837099995,-0.164784098263,-0.47556083072825,-0.24613298160375,-0.42663831683675,-0.5873231645600001,-0.46500244776849997,-0.38522835016525,-0.194316173325,-0.30893575533125,-0.229915363908,-0.5257769492075,-0.33628380066974994,-0.1807430837625,-0.274388948274,-0.35012560812149995,-0.23966234312825,-0.26940549554750004,-0.11275413577125,-0.47798364872275,-0.14954493917675,-0.578975955103,-0.5382215421937501,-0.37139416211174997,-0.1778185824614,-0.186176153029675,-0.2145120819405,-0.14876090972705,-0.12926187598799999,-0.6008745518834999,-0.21005052607125002,-0.2359200514235,-0.24283723983375,-0.27189621668925,-0.61410120947025,-0.17502013614599998,0.0276739778286175,-0.24070013756775,-0.12793391736038
MIDN,-0.47513084580525,-0.48021387003724997,-0.366028525528,-0.53924312527975,-0.55565220972025,-0.3290951140305,-0.2978148630155,-0.28614968486049996,-0.360999532259,-0.4159839950125,-0.6020585008085,-0.45587570653075,-0.3945581281265,-0.38305067264500003,-0.420041576425,-0.4504410041345,-0.5977987824565,-0.461657520519,-0.55118403544625,-0.32604050520850003,-0.42238878550075,-0.36716366945949996,-0.51068163158125,-0.3947987323715,-0.36354430376674995,-0.5031427016845,-0.50020956696625,-0.139885902440225,-0.44150095246950005,-0.55719934695075,-0.31691560235375005,-0.19933794738175,-0.34582763325875,-0.4617705122475,-0.3536996002955,-0.51194730462325,-0.49991742651899995,-0.4854688225225,-0.45180737786775005,-0.5182277304189999,-0.25761271393975,-0.359272034771,-0.516680566833,-0.32858481386775,-0.49790424614,-0.6024755302017499,-0.45373288473775,-0.55233826317525,-0.52168248579075,-0.51335832502375,-0.60352369868475,-0.36507495045575,-0.45204294222600006,-0.51555475696775,-0.5189474899835,-0.40759462020625004,-0.330311478971,-0.0526900326841,-0.360483325902,-0.48432723989099996,-0.28903895697525,-0.185364304542,-0.1569052446827,-0.14599549722495,-0.35696534631099996,-0.34059493904224997,-0.36376481649425,-0.33531801812024997,-0.33959276959249995,-0.44983816894625,-0.41579057838199995,-0.3814149491855,-0.53971888117725,-0.3795088162425,-0.3953089098445,-0.333284596602,-0.48085594557725,-0.375329961166,-0.50788439832625,-0.53729831975875,-0.48138422318325,-0.42497339215875,-0.29240359227525003,-0.40272586528775,-0.31945409972625,-0.54492029832,-0.48041492856075,-0.31589366649925,-0.3728812819115,-0.43361472914375,-0.4220198575085,-0.360932980826,-0.259702758676,-0.54308228708325,-0.2532596741435,-0.5670836116714999,-0.5160095187312501,-0.46786909498,-0.31094279965725,-0.34490955401924994,-0.408907108728,-0.31459788916525,-0.22040854705275004,-0.5369851914615,-0.36711078627225,-0.35130523235275,-0.37441288547125,-0.39209025241825,-0.5887237501615,-0.28767090715525,-0.035783048639445,-0.37643776055199996,-0.27415403718756665
NCL,-0.482427267838,-0.44772819619750004,-0.233256441907,-0.5814770343325,-0.4886699109075,-0.195890326522,-0.15377768456765,-0.05666622408395,-0.1931128198585,-0.24106229570625,-0.639826353981,-0.14048042101975,-0.24078147784025,-0.2945873437885,-0.29857168629325004,-0.3908803261065,-0.598110458991,-0.3404279681615,-0.36153245026525,-0.13374430719475,-0.2945573430555,-0.276278323943,-0.32428900695775,-0.140911384207,-0.23172585821975,-0.429658852998,-0.39091370767925004,0.027601593021602498,-0.29186929790625005,-0.4147954299155,-0.23005220709775,-0.0339963920278,-0.1874256679065,-0.25492250875,-0.2427140435055,-0.38115357686875,-0.36578980647875003,-0.35473333366675,-0.35846793698699997,-0.5411249896624999,-0.082663382443675,-0.19217059829025002,-0.526180074657,-0.19620553121224998,-0.41187691580374997,-0.5718978054392501,-0.265679609047,-0.5576112512540001,-0.5131436080582501,-0.49573182162499996,-0.53478440673475,-0.201407145563,-0.261667250023,-0.42351336704775,-0.37719251978875,-0.349278685185,-0.19798660678575,0.052940526695625004,-0.2043451572355,-0.3007942538445,-0.1489959073755,-0.0162755377765425,-0.001199486270150001,-0.012014599827439996,-0.19045263401399998,-0.17143020078075002,-0.2114570315635,-0.177758355896,-0.140590770265075,-0.26181290420674996,-0.3814149491855,-0.13796294477525,-0.43849311794499995,-0.21998196883225002,-0.18156435359599998,-0.13656180948500002,-0.41430623656599996,-0.17748439459525,-0.34024572883,-0.52595946266275,-0.47150720565049997,-0.39223528825125,-0.1686391182095,-0.25677928279262496,-0.184010257507,-0.453543908352,-0.33247346651,-0.11941360471224999,-0.219479881893,-0.3364952164635,-0.37068460219825006,-0.21859012239422498,-0.058219126522224995,-0.56085730061375,-0.15622833168224998,-0.4049535970355,-0.512843648278,-0.27454692975725004,-0.149216028538325,-0.20879333129025,-0.187926919748,-0.11018765610845001,-0.10653697168894999,-0.5456420697255,-0.186945240989,-0.1795864429765,-0.228204494462,-0.222589318794,-0.51413335802675,-0.1774434955225,0.025485995062725,-0.16352106095750002,-0.09470382759165666
NIT1,-0.5450039613440001,-0.50949727810325,-0.5094137139035,-0.60994008086525,-0.5643632137955,-0.47906329682125,-0.40371234321125,-0.4455810829575,-0.43600949489374996,-0.4417643824405001,-0.6361368566725,-0.5099258310674999,-0.45823331238125,-0.3929057808905,-0.4066721008815001,-0.40668815119175,-0.7140637673795,-0.5308742732712499,-0.5883818748477501,-0.45602365705975,-0.49094838934225,-0.4511542321945,-0.4753061433655,-0.49119274104325,-0.41824839920824997,-0.461858538754,-0.58372973691875,-0.31159223899550004,-0.455053278323,-0.5899443517559999,-0.45545495293125005,-0.356107966834,-0.452264110014,-0.5868980231834999,-0.42724538765325,-0.5190441117094999,-0.52315834585825,-0.52999363667525,-0.5153380686775,-0.6242854655447501,-0.43603995981449994,-0.50109251493875,-0.6092188617829999,-0.45080720687575004,-0.5161382894355,-0.6415212518090001,-0.51334271980475,-0.61621096799175,-0.53400029799,-0.5314692758392501,-0.6297298694305,-0.61077068394,-0.5299246146485,-0.5657245291437499,-0.49774037458825005,-0.536701596203,-0.49201262519774996,-0.3267512846984,-0.49481674000325,-0.5437349889385001,-0.39404415972825,-0.35848432468075,-0.3137353683815,-0.32706935522735003,-0.420551539319,-0.42876191259125,-0.40651280601374995,-0.4532447539885,-0.46492269226875,-0.48457078088624994,-0.53971888117725,-0.438493117945,-0.5906558319805,-0.4441196901225001,-0.5076356866425,-0.46668579657000003,-0.5338931981085,-0.48877325537575,-0.53276432710525,-0.56009779084225,-0.5387725853777501,-0.5161434186757501,-0.43402001602475,-0.47549912178825005,-0.42855118901525,-0.60241936070925,-0.46745997729075,-0.388442919968,-0.39088065982424997,-0.430516388261,-0.621481749265,-0.448098978626,-0.37311028956000003,-0.533223266257,-0.37851351179849996,-0.5423049876095,-0.57847856375325,-0.49565011591499997,-0.34888366487800004,-0.41173421280824996,-0.499641334621,-0.44168180434175,-0.39417006390075005,-0.6404737943165,-0.46494452872525005,-0.468575557777,-0.47529962490375,-0.42678747708575004,-0.59511307851675,-0.36172750636224993,-0.154080054761075,-0.48765149949825,-0.44185257496246666
OSR2,-0.44157711730025,-0.35745616269325,-0.25075258287725,-0.537983812938,-0.50617208950125,-0.22485296006799999,-0.118385494206,-0.12636706876355,-0.17345301631124999,-0.224133639465,-0.601879140584,-0.3339596024525,-0.16099580681775,-0.29869442213700004,-0.30136053578875,-0.35647522885425,-0.6498324796225,-0.44161539517425,-0.51896782151525,-0.23601083554315,-0.30872970602875,-0.19999115464099998,-0.35517915024825003,-0.123487540450625,-0.24934013617274997,-0.44817784156749996,-0.51084923036875,-0.008341186662325,-0.37447326516799995,-0.429567152048,-0.21364850361125,-0.088982905462775,-0.2922185778815,-0.23665492152649997,-0.3358835503705,-0.42151016409450004,-0.40682125975125005,-0.41222979108400004,-0.345448583012,-0.5428523299952499,-0.140407093456375,-0.21087718041154996,-0.5283951186295,-0.16778497720399999,-0.4252261730875,-0.55997181910225,-0.35037586718725,-0.5439985599620001,-0.38627142771175,-0.383135130339,-0.39836798522399997,-0.27068359129275,-0.37498959055549996,-0.41073218874075,-0.39534371777025,-0.3543367009285,-0.24788408592825,0.0081002606206,-0.1818629451515,-0.37320461861775,-0.1135249923701,-0.05155130520507999,-0.085493561154125,-0.04548507309072499,-0.186891396629,-0.24296054025474997,-0.26471636315975,-0.27141908934707504,-0.1780599614021,-0.23356679721950002,-0.3795088162425,-0.21998196883225,-0.4441196901225,-0.31955152663374997,-0.26060344283250003,-0.16390970726509999,-0.38328703305649997,-0.25751527717475003,-0.395586961744,-0.5279840731047499,-0.437080118172,-0.22035418873535,-0.099668030184925,-0.29252978717345,-0.12841524042195,-0.48593243564950006,-0.34982407341075006,-0.162071876378775,-0.2782936871855,-0.2529093931245,-0.34266401050625,-0.21254922308055,-0.13904147817922502,-0.51116480649625,-0.13901249459575,-0.497147635519,-0.52219818842025,-0.34588166432075,-0.10853336494640001,-0.120787574603435,-0.168273362142975,-0.16405857041785,-0.160982317597575,-0.6006380644460001,-0.22772415029575,-0.17566017957,-0.13219221893650002,-0.18129212973275,-0.5124253553579999,-0.0937885456375,0.027464534378425002,-0.2361659175695,-0.13818856388513334
PEG10,-0.40250301087449997,-0.415381783025,-0.2097655851655,-0.481265873698,-0.5523461980405,-0.2190096336315,-0.1604888033833,-0.11184805297020001,-0.20613979649499997,-0.206228979614,-0.5689392888264999,-0.377486730663,-0.2834576166585,-0.302344061275,-0.32435674473349996,-0.35767956391950007,-0.592348205539,-0.36590141457,-0.3890072450855,-0.1355541018299,-0.2698623012375,-0.24373987021899998,-0.29776277127600004,-0.212331270953,-0.23988962740999997,-0.429180377899,-0.3860371076525,0.0055596255361750006,-0.2993501340665,-0.378276481445,-0.17685785614,-0.06429888996715,-0.19603149467499997,-0.309072598892,-0.24828908704200003,-0.36059447503700004,-0.35650252098900004,-0.324354437084,-0.407417063869,-0.482104988695,-0.08149633632795,-0.1898496992315,-0.503129236578,-0.148403682665,-0.3951863533205,-0.576435108594,-0.299130516864,-0.5270654449509999,-0.428869461091,-0.4124972506705,-0.5523672968975,-0.23558599255050003,-0.315352852626,-0.3848357895995,-0.36406241962700003,-0.3129672895415,-0.2232429306255,0.08710297573004999,-0.20498969068900003,-0.3457454647935,-0.1542955816935,-0.018016826761599998,-0.02430714737755,-0.006557866638649999,-0.17680345170000003,-0.169595872337,-0.143636185299,-0.2108006118455,-0.115945907658,-0.25881640837099995,-0.3953089098445,-0.18156435359599998,-0.5076356866425,-0.26060344283250003,-0.153201239844,-0.117204086068,-0.4195667744995,-0.22557119085400001,-0.34186401235450004,-0.540482650962,-0.38445875563950005,-0.36266946381200005,-0.170841644134,-0.237642033001,-0.20623588282549998,-0.36698677485849995,-0.3492507318735,-0.1558686017125,-0.221031882349,-0.3376048173135,-0.22722245919099998,-0.2546226224935,-0.0874857302458,-0.4941674595605,-0.1558090921015,-0.42967704926399997,-0.5202036470660001,-0.2788655897565,-0.18336280486655,-0.22584996704,-0.146655119546,-0.10734035714080001,-0.1032767707275,-0.631281265595,-0.161170101136,-0.24508526956850002,-0.20672130273800002,-0.250594861244,-0.5040591685445,-0.13256001766655,0.05905535164905,-0.17391037906249998,-0.09475386982288
PIK3CB,-0.3482464912495,-0.3092722006045,-0.1437461841575,-0.4363178378845,-0.45713711128150003,-0.1529735890715,-0.07731525362154999,-0.03282069362067999,-0.1361637068255,-0.17221436719,-0.5535438162635,-0.1939341353845,-0.1756602583365,-0.260613928977,-0.2877511862965,-0.3498556663185,-0.537739308782,-0.348192535716,-0.4018455783855,-0.09284812527220002,-0.21447823015044998,-0.17925970533900001,-0.28297399033799997,-0.1327523911375,-0.162759008859,-0.404521525745,-0.382157969127,0.0683311754216,-0.265970807182,-0.369485818041,-0.12494166600384998,0.00886248112999,-0.153180868848,-0.222595381625,-0.171137188311,-0.290992470002,-0.2730593538325,-0.265297396227,-0.302485652973,-0.42824943738,-0.015780166488795,-0.1031866884886,-0.45182460659999996,-0.10025462678815,-0.408775224152,-0.5618562980745,-0.2543773695285,-0.449579380033,-0.35311539101199996,-0.3571628552755,-0.473779218946,-0.1680562746693,-0.16914617887800001,-0.3177368152115,-0.32672469429999995,-0.231642148931,-0.1107223970398,0.12370711620449999,-0.1140144384912,-0.261461845759,-0.09557073092665,0.05074506614595,0.06330482927969999,0.06538540289675,-0.116104183973,-0.10754478211205001,-0.1174819882335,-0.17529277363559997,-0.055527263919350006,-0.164784098263,-0.333284596602,-0.13656180948500002,-0.46668579657000003,-0.16390970726509999,-0.117204086068,-0.08036090481710001,-0.3724121512345,-0.19039427798334999,-0.2441664262705,-0.461943984009,-0.3584211450285,-0.2660031657285,-0.11614324250295,-0.2085595362407,-0.12166547755149999,-0.375457714665,-0.226541944582,-0.08045384519990001,-0.19886795000750002,-0.260980090192,-0.21370583561,-0.16319739768185,0.00488116814018,-0.429764221643,-0.0904947738779,-0.36817277546899996,-0.46035207620749996,-0.225847513177,-0.08897245594549,-0.1099005925991,-0.08846899171745,-0.0455803264688,-0.04938028274655,-0.574987217381,-0.123675922648,-0.10782483129805001,-0.14401269684899998,-0.1856465242045,-0.42317914003049995,-0.09428528501855,0.09757350582375,-0.08186829909695001,-0.025413138170864668
