,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BPGM,CBARP,FOXL2NB,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,RP5-862P8.2,KIF18B,KIF2C,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN12,PTPN13,PTPN9,RHOXF2B,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC4A1,SLC6A9,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318
HES7,-0.522397218821,-0.530710703024,-0.542697255507,-0.578175745942,-0.6729428842749999,-0.49128559058700005,-0.5491370692149999,-0.484301726739,-0.540870339976,-0.577217869449,-0.521341591077,-0.538338949558,-0.474770973863,-0.39282970348499996,-0.42875552088,-0.6835227761570001,-0.6156559931710001,-0.660862184863,-0.46212131168700005,-0.527596550258,-0.385504715575,-0.5225885097240001,-0.46959175442699996,-0.505200173395,-0.526932025067,-0.497870997633,-0.341541893673,-0.552574891359,-0.52585274099,-0.494020344621,-0.442997266051,-0.448284131467,-0.303769132849,-0.492426647357,-0.602526688164,-0.538623992408,-0.661018676049,-0.572855198144,-0.635085653655,-0.508909434746,-0.563873621249,-0.48948968277800003,-0.571619433718,-0.587938306984,-0.544153396851,-0.557662548964,-0.5198565504420001,-0.43102225013400003,-0.641247474402,-0.302678202172,-0.595262161289,-0.5374949790829999,-0.60193308618,-0.616355550568,-0.518859007694,-0.327222950291,-0.502961477091,-0.553227100023,-0.519784178879,-0.39657290548,-0.44291682108499997,-0.35556508029,-0.435594954256,-0.5047110492710001,-0.49135417735799997,-0.40351662062700006,-0.506238938533,-0.502977786513,-0.553900704182,-0.650521130116,-0.548983090046,-0.538858213344,-0.5483486835010001,-0.5803860796220001,-0.480556626891,-0.5536768458829999,-0.427401892933,-0.5804942298210001,-0.44246523836199997,-0.539067204053,-0.541738529527,-0.447675653156,-0.48017424825099997,-0.541740530439,-0.468077250304,-0.563219791212,-0.588611988203,-0.47419665080799994,-0.568589639232,-0.546883724385,-0.581223744026,-0.389123773745,-0.49130254405900003,-0.5134635165829999,-0.460679203023,-0.513400356828,-0.5750548664230001,-0.491431186122,-0.5279020500230001,-0.47806716443499997,-0.606092325874,-0.505263881545,-0.188265170537,-0.543762018218
HK2,-0.33699984070699995,-0.459304847526,-0.236725355623,-0.556504641827,-0.595324439985,-0.313497773649,-0.150855266069,-0.263547717485,-0.256140498616,-0.519129349821,-0.23776565977699998,-0.21180198656500002,-0.307822762332,-0.300621509126,-0.396196242646,-0.790996042784,-0.43920377842200004,-0.534659998095,-0.13978011475500002,-0.351895204663,-0.253059017837,-0.36638852588799997,-0.171135782077,-0.22229093826,-0.517790308544,-0.385094671709,-0.014300278101,-0.313535995355,-0.402428763516,-0.214968168392,-0.0312631556487,-0.19548561942899997,-0.191912804551,-0.1219867694,-0.29047781555700003,-0.33994724271399995,-0.36399744214699997,-0.351895022826,-0.537387372213,-0.1936589906,-0.48948968277800003,-0.10848175458900002,-0.510195199572,-0.6213341744740001,-0.27054376997699997,-0.504439133914,-0.35654728111699996,-0.35875530039000003,-0.625378152728,-0.242058749983,-0.217291532574,-0.423138653539,-0.385244878296,-0.247929264987,-0.201045620279,0.0534638214012,-0.211183133606,-0.296167375512,-0.195127853987,-0.0411518416365,0.020324709191299997,-0.00330382363382,-0.18903015318900002,-0.204515499752,-0.13276051243200002,-0.221278979413,-0.223439099905,-0.35889869212399994,-0.213029879811,-0.623149567642,-0.190729394494,-0.268701715246,-0.274434947858,-0.492158811764,-0.468857028992,-0.430082284276,-0.210530193421,-0.343048772209,-0.22447354921799997,-0.47004905134999997,-0.30863916958,-0.12950830936899999,-0.24033228499,-0.314627165098,-0.302011215526,-0.293799248702,-0.589536630977,-0.0851866626719,-0.39692696169200004,-0.46928828593500005,-0.437995426901,-0.237541392905,-0.234212776968,-0.211649814012,-0.145958016532,-0.652002319755,-0.165392033213,-0.16848500319,-0.230686026184,-0.261208434269,-0.483686555445,-0.20197985662300003,0.052891064508499994,-0.151057289732
HNF4A,-0.546359084127,-0.495091001263,-0.542418601971,-0.571611175533,-0.43977034348399996,-0.40735364064199997,-0.420870239153,-0.43944290617700005,-0.5100406727619999,-0.643795957558,-0.525540236406,-0.560463109382,-0.447199744108,-0.39209486317500003,-0.391337730814,-0.738470848069,-0.532422946873,-0.601599581755,-0.510872428696,-0.480771167554,-0.445940375021,-0.4812602379,-0.491878114912,-0.395515642827,-0.548984525855,-0.532980799698,-0.28379423109900004,-0.525731358726,-0.5930677122110001,-0.454027556564,-0.404478784462,-0.38835196991400006,-0.317378262314,-0.477672021747,-0.49908478330300005,-0.605615068236,-0.61049310692,-0.614271340672,-0.49149005463100004,-0.501555452505,-0.571619433718,-0.510195199572,-0.587761289777,-0.644479099769,-0.525197375422,-0.604145875402,-0.5253851419560001,-0.570204776474,-0.567605702846,-0.49837893539399997,-0.597487013595,-0.543167778959,-0.5880631642149999,-0.499749392254,-0.515291900049,-0.29851894711800003,-0.504001989085,-0.637083159106,-0.47647149528300003,-0.35986081566,-0.35977233559699995,-0.25325315789,-0.43284959409199997,-0.528709260158,-0.463427929867,-0.39632880522200004,-0.526396123509,-0.48828096123000003,-0.475462495238,-0.54229933955,-0.514127198178,-0.479753673699,-0.49050249308,-0.511928975045,-0.541541989012,-0.493795791135,-0.524969576261,-0.552877345687,-0.503375561475,-0.535892042096,-0.503485659283,-0.5132571046600001,-0.42068456659599995,-0.54742398093,-0.491601744326,-0.473142997986,-0.595652651416,-0.412404758021,-0.565234867961,-0.581114795897,-0.575947398903,-0.4273333451,-0.467342589942,-0.469954329723,-0.438230396576,-0.5208960480229999,-0.500731157471,-0.5182959557769999,-0.476083821298,-0.442401520533,-0.608076945646,-0.433636482554,-0.111666597853,-0.47618259293399995
HOXA13,-0.682398757089,-0.596229589581,-0.609419704695,-0.580854142981,-0.7388039870379999,-0.655307912768,-0.630094582149,-0.5721067383039999,-0.624479302925,-0.583744714781,-0.637893589462,-0.620075954623,-0.64861349619,-0.5215899904510001,-0.518221233959,-0.705489182957,-0.664109361352,-0.776116740805,-0.624939727724,-0.6647919462690001,-0.567963731795,-0.693994905177,-0.582303660163,-0.6628197776079999,-0.634958482844,-0.649140732965,-0.46293112792499996,-0.673037967005,-0.668707346039,-0.557786871642,-0.604583117329,-0.647577988561,-0.458319287099,-0.664281811506,-0.627017566476,-0.614053970063,-0.647196244363,-0.632780208582,-0.622580013786,-0.5654955387789999,-0.587938306984,-0.6213341744740001,-0.644479099769,-0.573997435806,-0.702655035599,-0.6819339482269999,-0.552765487234,-0.548257269183,-0.658065810197,-0.69982246472,-0.570926014204,-0.615683319976,-0.657310913669,-0.669863333641,-0.595763794123,-0.39723072242299995,-0.6116996253320001,-0.654641255465,-0.6498617238859999,-0.5738622338139999,-0.559394975127,-0.576721267328,-0.601442047105,-0.577741350826,-0.6921778848819999,-0.620796896317,-0.660326652579,-0.6912711977399999,-0.6747505786310001,-0.744875448568,-0.6264022640169999,-0.648163672525,-0.642189633222,-0.619583718442,-0.677869493297,-0.596522827881,-0.6085048017119999,-0.788921280755,-0.619420463697,-0.6215031291950001,-0.643965497846,-0.609661557245,-0.648416920846,-0.6309641561770001,-0.625540309383,-0.697844805238,-0.648370796101,-0.635003848098,-0.736229715682,-0.6663931076290001,-0.659962685573,-0.588241634749,-0.590442897663,-0.677574487198,-0.615824082773,-0.6000622805,-0.669430233981,-0.625562578866,-0.5824557881360001,-0.602099293778,-0.593033047483,-0.623463275157,-0.339021710621,-0.709260226619
HOXB9,-0.497798790636,-0.546762483341,-0.41161258450099997,-0.565079712256,-0.503278515095,-0.304993059652,-0.32569848874400004,-0.299350706244,-0.391548197127,-0.678309348907,-0.525067676891,-0.30313026460000003,-0.405331062393,-0.347974168318,-0.483695484314,-0.7561655620290001,-0.561513006918,-0.635723402463,-0.307032510774,-0.470367838838,-0.28854321123000004,-0.484185847696,-0.305029841842,-0.32630643780900004,-0.598838484524,-0.513251536927,-0.0557934226135,-0.503979528014,-0.513667713635,-0.344042336344,-0.173252925761,-0.43940219381000006,-0.305334792024,-0.352872711672,-0.566086785036,-0.611327997706,-0.601373955861,-0.540834405052,-0.44441026513000004,-0.320197264855,-0.544153396851,-0.27054376997699997,-0.525197375422,-0.702655035599,-0.37080442448,-0.5957276674409999,-0.4069158539,-0.509852478987,-0.598220487397,-0.36576562315899996,-0.539833116552,-0.545525263813,-0.6939114250689999,-0.383051625465,-0.389949706006,0.0602419906456,-0.336641288758,-0.562038451269,-0.34060472511100004,-0.102579670506,-0.0454733079252,-0.07146655035510001,-0.329779991632,-0.3651297822,-0.369640323596,-0.486991167341,-0.46859210691500003,-0.506007832272,-0.33000080454999997,-0.663009463554,-0.5071092867360001,-0.42097676576399995,-0.506033775784,-0.733283280404,-0.545199560042,-0.438668354417,-0.23819393077599998,-0.571745405581,-0.335319982786,-0.587843945598,-0.44849044765199997,-0.343366285273,-0.354699385693,-0.46999442738799996,-0.35444412663400005,-0.446427497023,-0.570580701278,-0.284150025372,-0.589457299429,-0.5876878808470001,-0.513404161402,-0.280246508953,-0.345671970361,-0.347644877534,-0.21365674019,-0.6341883277220001,-0.38566015195799996,-0.348567568445,-0.315033214839,-0.368832458614,-0.6062630253419999,-0.250013150097,-0.0126639765306,-0.393690579934
HOXC13,-0.585811665794,-0.498524292729,-0.49875715129500003,-0.610464045393,-0.583481351321,-0.6353635985849999,-0.57758969164,-0.526627232838,-0.627370058928,-0.601566899336,-0.5724738909880001,-0.549815186072,-0.49271854574900004,-0.420031323882,-0.545317100884,-0.70805711102,-0.695337844532,-0.66267302386,-0.494939258461,-0.577602825266,-0.492079876589,-0.577405926213,-0.567684048817,-0.495164972133,-0.532268057557,-0.6254049072119999,-0.325488023239,-0.635025811777,-0.599343904548,-0.516887786115,-0.499893254176,-0.609544135787,-0.39861159946900004,-0.55825821307,-0.627752070814,-0.604312691602,-0.632337457451,-0.651415791386,-0.593962747413,-0.580017526199,-0.557662548964,-0.504439133914,-0.604145875402,-0.6819339482269999,-0.5957276674409999,-0.507354420281,-0.573515293191,-0.580855347782,-0.6398497510360001,-0.516730717807,-0.625441858266,-0.598575496187,-0.7467713880310001,-0.597355518906,-0.544133898021,-0.232881012163,-0.538661214573,-0.5690494293339999,-0.528943112433,-0.46729610849200004,-0.45166543799099995,-0.361798813678,-0.472849472654,-0.5234474278769999,-0.529976539873,-0.512456505134,-0.625955565047,-0.5961647274,-0.5704790534390001,-0.660689350618,-0.526207931125,-0.506319923661,-0.584698478282,-0.631064440249,-0.605756205109,-0.608134199367,-0.520566037694,-0.601027757807,-0.479297408837,-0.6753545750419999,-0.523006035928,-0.533975568544,-0.5330929944489999,-0.557306550454,-0.516209901385,-0.593215945752,-0.578313496833,-0.49652120228200003,-0.603594694624,-0.555256132291,-0.708260981399,-0.493728209648,-0.541961745116,-0.602481920696,-0.442855492139,-0.616468620437,-0.522103859482,-0.585994209869,-0.5426532731220001,-0.540489807217,-0.6060189157779999,-0.532357521881,-0.18289873056699998,-0.675303969649
IER5L,-0.550339794084,-0.466599212219,-0.441729912711,-0.528693524482,-0.520993819927,-0.392662822896,-0.35101564950099995,-0.39209722459,-0.41998862952699995,-0.583428023148,-0.37666790536300004,-0.402769970378,-0.45219536944600003,-0.31493540372699996,-0.437795473931,-0.801775269048,-0.5275413684920001,-0.547956550301,-0.44418145517700003,-0.445580773144,-0.40614891882200005,-0.482199975687,-0.40831929619699997,-0.36096637465400006,-0.49600798126400003,-0.47146026448999995,-0.185543200397,-0.404711390136,-0.6107068611300001,-0.397421486858,-0.226288670876,-0.411344795238,-0.253005289981,-0.40942606488600003,-0.442784408324,-0.494720293112,-0.512065085727,-0.537862580033,-0.5298417506449999,-0.357480704626,-0.5198565504420001,-0.35654728111699996,-0.5253851419560001,-0.552765487234,-0.4069158539,-0.573515293191,-0.383120551125,-0.38576396449699996,-0.547907190763,-0.359647626594,-0.514240867117,-0.517302341391,-0.534386525786,-0.386280231597,-0.443158238559,-0.139061768629,-0.44786053532700004,-0.35217339450400004,-0.434966957787,-0.23723188608000004,-0.171239686048,-0.190968527951,-0.337029705851,-0.474313044955,-0.42437603706200006,-0.428428381363,-0.392302104829,-0.49411927277400003,-0.445684019994,-0.617915001211,-0.38585737699699996,-0.380508861417,-0.47562418466399997,-0.5954044143899999,-0.52986049633,-0.5434589532490001,-0.390503000568,-0.39999494196400004,-0.39472884073,-0.523335309497,-0.435215844571,-0.382416819039,-0.368421862698,-0.422939256157,-0.47288156833800005,-0.46186784241800005,-0.53740876206,-0.38816348855800004,-0.439311977407,-0.520135200666,-0.570217144,-0.292048311778,-0.338587887491,-0.40247063912299996,-0.353300014166,-0.593098940571,-0.419520779202,-0.434728647716,-0.48063271527900003,-0.405122625785,-0.546521914253,-0.444125127852,-0.045532626763399996,-0.37910634155
IGDCC3,-0.634785002479,-0.509717918502,-0.462897511769,-0.475139498971,-0.522218789439,-0.409774182112,-0.416094068523,-0.407543432042,-0.518637553102,-0.562977429579,-0.5361301954150001,-0.39658517158600004,-0.44140385238799995,-0.398820793651,-0.42563668534500004,-0.7017268885340001,-0.659575022029,-0.5052594051079999,-0.369670114687,-0.508058788073,-0.43890025127,-0.526449250044,-0.472661523944,-0.41509995751999995,-0.515934560568,-0.528729647134,-0.26425084956,-0.6013610268590001,-0.588689216828,-0.36984979929799994,-0.20832197599100002,-0.346293057562,-0.21840933136500001,-0.360949117851,-0.618061643446,-0.580293002388,-0.609770295877,-0.523774641256,-0.577463516473,-0.419287889231,-0.43102225013400003,-0.35875530039000003,-0.570204776474,-0.548257269183,-0.509852478987,-0.580855347782,-0.38576396449699996,-0.356365045533,-0.600229217444,-0.511922810465,-0.40593029106,-0.5159487003719999,-0.533740621022,-0.411027286619,-0.400390523068,-0.239814271447,-0.353867764952,-0.476433467985,-0.548190848127,-0.19489189610500002,-0.09622330506960002,-0.152043295525,-0.413278403033,-0.42184982825999995,-0.409455062496,-0.29076616268800004,-0.426484392114,-0.505388871273,-0.54309223171,-0.642256076165,-0.47752173146300003,-0.447231898981,-0.515694458034,-0.591663432746,-0.607162470189,-0.559392247583,-0.331652325302,-0.540263005873,-0.37009933798600003,-0.508903293532,-0.455129647689,-0.46872958856700003,-0.539608221397,-0.528012966634,-0.42153158057499995,-0.5722807403869999,-0.604976568776,-0.33961470015699996,-0.600773710095,-0.44215486075599997,-0.535058006039,-0.43372713694700005,-0.530298837277,-0.392321984763,-0.274938184097,-0.5416866430139999,-0.42801483801600004,-0.410752683867,-0.454903720294,-0.44133193835900003,-0.631898399271,-0.5522116257240001,-0.137939639541,-0.467376374741
IKZF3,-0.585091823986,-0.565902073114,-0.544354027539,-0.589756904824,-0.595729210455,-0.516027870884,-0.583379693637,-0.571536531615,-0.598074848363,-0.667896504647,-0.570232840862,-0.5832366931090001,-0.551522709256,-0.529920100663,-0.5428325939190001,-0.776787585575,-0.47620048833800005,-0.610993691071,-0.485286854603,-0.616223210276,-0.618793015646,-0.639912719248,-0.637078133219,-0.599326116917,-0.560588758396,-0.529591236005,-0.390385100724,-0.590219695693,-0.63520814224,-0.551467334313,-0.503842092233,-0.43559036278700003,-0.45072592739399997,-0.351025383614,-0.566668265238,-0.6076227241309999,-0.648884938738,-0.601680938116,-0.5610343681350001,-0.5212987861280001,-0.641247474402,-0.625378152728,-0.567605702846,-0.658065810197,-0.598220487397,-0.6398497510360001,-0.547907190763,-0.600229217444,-0.543405416719,-0.550821537792,-0.594708466962,-0.611988204319,-0.605169839059,-0.5765677306360001,-0.530572425294,-0.368529485759,-0.5702871043,-0.5945920063260001,-0.598511553153,-0.40691519209700006,-0.216410259693,-0.200522419811,-0.46808451786000005,-0.508593846871,-0.548084573687,-0.358519706995,-0.6432046182010001,-0.603547388333,-0.587714132608,-0.792923268077,-0.390053220402,-0.535483729901,-0.624312506066,-0.669461219086,-0.563728204892,-0.567226049384,-0.570546715089,-0.603478061725,-0.575902071255,-0.579936103567,-0.525312172608,-0.487274864834,-0.5658698998349999,-0.5801264201899999,-0.629737830071,-0.605370979118,-0.593916999103,-0.512769872172,-0.672353990608,-0.667346124533,-0.621652672319,-0.5641855004990001,-0.58230578124,-0.585455760195,-0.39404973353100003,-0.6354871075940001,-0.554425961332,-0.576541967593,-0.579870513859,-0.582717467392,-0.652443881921,-0.568099426528,-0.22675781679,-0.513197091635
IRF1,-0.46241759980400005,-0.520196403038,-0.36200520566699995,-0.5263370193779999,-0.327945105894,-0.47514737900700005,-0.23779475420899998,-0.32952790008,-0.290600312117,-0.46374850253899996,-0.370579191884,-0.363827891712,-0.422705009501,-0.40241410028,-0.533968364938,-0.682774485781,-0.559045931958,-0.684201567825,-0.28541584084399996,-0.524965382797,-0.357767233407,-0.47371373982500004,-0.330299102596,-0.21601297523000001,-0.505542586474,-0.49133452644500003,-0.09809417393589999,-0.32373846252599997,-0.5505031632840001,-0.20638972350200002,-0.11524592454600001,-0.273116103565,-0.259928692462,-0.25803529554,-0.40049215172200003,-0.41287122380999997,-0.36847085291599996,-0.3747536051,-0.5828721474440001,-0.34145755235299996,-0.302678202172,-0.242058749983,-0.49837893539399997,-0.69982246472,-0.36576562315899996,-0.516730717807,-0.359647626594,-0.511922810465,-0.550821537792,-0.28738831934500003,-0.300503629412,-0.53778027416,-0.553578546884,-0.39766175812700005,-0.36477871895999997,0.00015637330016799998,-0.274144018853,-0.354817005034,-0.282526012275,-0.107643352051,-0.100199570827,-0.012886201909999999,-0.21396557637000002,-0.317941373869,-0.286985629451,-0.311245816146,-0.35365243732600005,-0.402412912724,-0.293758785525,-0.76011903039,-0.36022491361599995,-0.40186559081699996,-0.476525443188,-0.594857961703,-0.59289417401,-0.581543118459,-0.30916989423,-0.522626888697,-0.24623377653099998,-0.49724704791900004,-0.40058258216,-0.240724482489,-0.329911716035,-0.472906595426,-0.597677490911,-0.37059924113799997,-0.612397691057,-0.259822702465,-0.39658091649099997,-0.651536839211,-0.461889421158,-0.29865687956799997,-0.26302172356,-0.29053350421,-0.181114585353,-0.60599701048,-0.352993497312,-0.28293148339,-0.404424886061,-0.397217488386,-0.5189745382800001,-0.36331521612499995,0.12362035401799999,-0.36015970473399994
ISL2,-0.464252629862,-0.542263365597,-0.322861478026,-0.562840467133,-0.534136007449,-0.297700780817,-0.226299606024,-0.29690524761500003,-0.351625669455,-0.678410374556,-0.440131109025,-0.23108402371300002,-0.363211032825,-0.27642451876400004,-0.454828653844,-0.6897194755580001,-0.593702765089,-0.492134842522,-0.237866087435,-0.516619345317,-0.262338837141,-0.457507191324,-0.155776886552,-0.33301242444,-0.519531200953,-0.459712338852,-0.021356970348,-0.46265249634800004,-0.564158378355,-0.308243049509,-0.130558654509,-0.282421788803,-0.29869836764,-0.280531940897,-0.531746709843,-0.623388609499,-0.5113048279819999,-0.606375727538,-0.5279781484089999,-0.293682174564,-0.595262161289,-0.217291532574,-0.597487013595,-0.570926014204,-0.539833116552,-0.625441858266,-0.514240867117,-0.40593029106,-0.594708466962,-0.300503629412,-0.122413475576,-0.519105930935,-0.508296945081,-0.364784920878,-0.352049461273,0.08499455932710001,-0.230465135057,-0.383220987558,-0.17181343618500003,-0.059323114324900006,-0.003946745644840001,-0.044969418855400005,-0.23282020739700002,-0.26597485877300003,-0.315137590293,-0.34685200521700005,-0.329168012719,-0.48870344241700003,-0.25731727625399997,-0.676689310786,-0.489569508684,-0.40292491938,-0.381894607963,-0.566084250356,-0.522863546815,-0.337938277495,-0.170263597828,-0.601076883852,-0.19785614174000002,-0.592350903732,-0.489064860497,-0.238147082471,-0.329535671897,-0.458022205674,-0.34871164959600004,-0.388954037945,-0.619795002537,-0.163794107562,-0.533683252994,-0.568442658701,-0.484374551378,-0.282443589782,-0.37868175618100003,-0.214497231112,-0.14908365689300002,-0.535452607771,-0.26651771105300004,-0.20032941256099998,-0.211081296755,-0.391190192085,-0.5549723605560001,-0.228762556529,-0.00420077911902,-0.257265199429
JUN,-0.526644673444,-0.602659646479,-0.406543734723,-0.591644681115,-0.627336651216,-0.43869900271300005,-0.41020709944899997,-0.45842116007100003,-0.539805735048,-0.584886531595,-0.539715228179,-0.504607680735,-0.490608321436,-0.440841569675,-0.453752789165,-0.771293441474,-0.6048996657760001,-0.614323314907,-0.417759024786,-0.508143380188,-0.466505184551,-0.530218351406,-0.48039890401199997,-0.45030966203999995,-0.5489539065569999,-0.476993022616,-0.24334495108100002,-0.518035227602,-0.547631561473,-0.426012060669,-0.32766966552,-0.40361410176299994,-0.26182558113000004,-0.485099741523,-0.52482636166,-0.595849244337,-0.5690219727920001,-0.549245475809,-0.514126211097,-0.4665759581600001,-0.5374949790829999,-0.423138653539,-0.543167778959,-0.615683319976,-0.545525263813,-0.598575496187,-0.517302341391,-0.5159487003719999,-0.611988204319,-0.53778027416,-0.519105930935,-0.416733485529,-0.661835445614,-0.481060727564,-0.451296113582,-0.239122343343,-0.42380585481399996,-0.614487684803,-0.546211478994,-0.26180930106,-0.18663067523899998,-0.198385597715,-0.40881727779,-0.46368486383199997,-0.44439594065399995,-0.372581870458,-0.5558620249180001,-0.526720916394,-0.5223960668050001,-0.6902193362279999,-0.551016713632,-0.500562614312,-0.6032898659570001,-0.647219864424,-0.611755324382,-0.5513805419560001,-0.38575725233900005,-0.580321779453,-0.43698642848200003,-0.506894634054,-0.547982364973,-0.389706206505,-0.49643378036700003,-0.494330213155,-0.46993987544200005,-0.462251036741,-0.5868498593770001,-0.392706685686,-0.5905791546670001,-0.646115048186,-0.518430449436,-0.48682966435,-0.48001021083400003,-0.572559671766,-0.318878041572,-0.585483631638,-0.49404988525300003,-0.488350832735,-0.420839368991,-0.506013596382,-0.572903175695,-0.39174795280100005,-0.115105747,-0.490723983992
