	b.mean	b.std	a.mean	a.std
UBASH3B_+_122526277.23-P1P2	-0.0998206698029	0.0293595878678	-0.0897137050585	0.0141943887083
UBASH3B_-_122526266.23-P1P2	-0.110027606939	0.026945007524	-0.106551735996	0.0317330128577
ZBTB10_+_81398318.23-P1P2	-0.487278822504	0.0964918196198	-0.537379171816	0.0679951206558
ZBTB10_-_81398128.23-P1P2	-0.319746679366	0.0595371749285	-0.358456719032	0.0399553628469
ZBTB1_+_64970303.23-P1P2	-0.201566893936	0.0448213380417	-0.212527739425	0.0384668916528
ZBTB1_-_64971139.23-P1P2	-0.0911306748617	0.0295359369929	-0.0953815876793	0.0271901780172
ZBTB25_-_64971433.23-P1P2	-0.0165646628392	0.0437849356757	-0.00714682361636	0.0166564628287
ZBTB25_-_64971449.23-P1P2	-0.0968758717734	0.0326157797026	-0.0951958433057	0.0357447052508
ZC3HAV1_+_138794557.23-P1P2	0.0812443780758	0.0684451627933	0.0900441250408	0.0246609213863
ZC3HAV1_+_138794578.23-P1P2	0.109439780036	0.0748387814669	0.12907127985	0.0159919618082
ZNF318_+_43337335.23-P1P2	-0.0613292909698	0.0405290709453	-0.0623926881008	0.0347508347878
ZNF318_-_43337365.23-P1P2	-0.0268442305324	0.0468956370432	-0.0245603923505	0.0179939169275
negative_control_0	-0.00554443652975	0.0508383930275	0.0149663216416	0.0290734535451
negative_control_1	-0.0100876006363	0.0456372208774	0.000676938160467	0.0173606615193
negative_control_10	-0.00795660071765	0.0468112771607	-0.0013553933727	0.030422449171
negative_control_11	-0.0035092563929	0.0532997657965	0.00732553935943	0.022328658706
negative_control_12	-0.00815220681556	0.0483686856127	-0.0027685742306	0.016002225302
negative_control_13	0.00154563300417	0.0519463147975	0.0115315619975	0.0260429084837
negative_control_14	-0.0187944870196	0.0436673938521	-0.0102622654669	0.0173450332107
negative_control_15	-0.00958764266785	0.0504376196684	0.00460408240206	0.0192682437398
negative_control_2	-0.00930977560664	0.0491443919775	0.0146352153511	0.021416097993
negative_control_3	-0.0363255940114	0.0469009389078	-0.0376140844441	0.0288112524901
negative_control_4	-0.0100374706906	0.047773411952	0.0027072983121	0.0122673737017
negative_control_5	-0.0131711860609	0.0596229338996	-0.177029206214	0.0
negative_control_6	-0.00654986958542	0.0480738964403	0.0110457455895	0.0206823575797
negative_control_7	0.0196727321583	0.0557988743025	0.0394042317171	0.0215289707686
negative_control_8	0.00393544181645	0.0517130937058	0.00511149408944	0.024863994289
negative_control_9	-0.00361373830947	0.0488432135621	-0.000464962957408	0.0252215077644
