	AHR	ARID1A	ARRDC3	ATL1	BAK1	BCL2L11	BCORL1	BCR	BPGM	C19orf26	C3orf72	CBFA2T3	CBL	CDKN1A	CDKN1B	CDKN1C	CEBPA	CEBPB	CEBPE	CELF2	CITED1	CKS1B	CLDN6	CNN1	CNNM4	COL1A1	COL2A1	CSRNP1	DLX2	DUSP9	EGR1	ELMSAN1	ETS2	FEV	FOSB	FOXA1	FOXA3	FOXF1	FOXL2	FOXO4	GCH1	GLB1L2	HES7	HK2	HNF4A	HOXA13	HOXB9	HOXC13	IER5L	IGDCC3	IKZF3	IRF1	ISL2	JUN	KIAA1804	KIF18B	KIF2C	KLF1	KMT2A	LHX1	LYL1	MAML2	MAP2K3	MAP2K6	MAP4K3	MAP4K5	MAP7D1	MAPK1	MCOLN3	MEIS1	MIDN	NCL	NIT1	OSR2	PEG10	PIK3CB	PLEKHO2	PLK4	POU3F2	PRDM1	PRTG	PTPN1	PTPN12	PTPN13	PTPN9	RHOXF2	RREB1	RUNX1T1	S1PR2	SAMD1	SET	SGK1	SLC38A2	SLC4A1	SLC6A9	SNAI1	SPI1	STIL	TBX2	TBX3	TGFBR2	TMEM173	TMSB4X	TP73	TSC22D1	UBASH3A	UBASH3B	ZBTB1	ZBTB10	ZBTB25	ZC3HAV1	ZNF318	negative
TMEM173	-0.34687641061	-0.330064699378	-0.129493754549	-0.435125987362	-0.422375092801	-0.136800835317	-0.0637554930063	-0.0160029322328	-0.128506689055	-0.152022274825	-0.561044113761	-0.186999644749	-0.126014955082	-0.242793694482	-0.293587270234	-0.346705700132	-0.64142096616	-0.313630261112	-0.415104913054	-0.0994633470612	-0.218882935396	-0.188020983081	-0.275431280289	-0.111936439271	-0.156383269626	-0.451385160569	-0.405593202037	0.0894955306145	-0.226807666615	-0.355934930643	-0.142754068656	0.0305596760242	-0.139942778824	-0.159324263597	-0.168075864197	-0.272284686938	-0.255813442893	-0.225694274601	-0.286642559564	-0.45668276253	0.0208777297756	-0.0922271729962	-0.32901835955	-0.095917389178	-0.392853970853	-0.542605853547	-0.201580523104	-0.499919847676	-0.36491955159	-0.310731154212	-0.442084001714	-0.152870611578	-0.162415354612	-0.297468402149	-0.284862693312	-0.235038903636	-0.117149447215	0.142991143592	-0.0890987274234	-0.213954664491	-0.0802383131603	0.0658676519796	0.0561109870497	0.072545169379	-0.123812064589	-0.0895959028504	-0.111793066574	-0.120984081813	-0.0362129376068	-0.146464831153	-0.312301810591	-0.107891577534	-0.439385725768	-0.161762491844	-0.123826385669	-0.172104248884	-0.358997193812	-0.136081172966	-0.219628320163	-0.457427425977	-0.334402871087	-0.275674617512	-0.0816666187242	-0.186784231222	-0.0994239470464	-0.366197349861	-0.23856883145	-0.0801014979001	-0.194554087341	-0.272532220655	-0.196728411699	-0.149277095957	0.0184577846088	-0.436269320572	-0.0683971149156	-0.253357370697	-0.473564973357	-0.27539027497	-0.0681402125098	-0.108745218083	-0.0554188142486	-0.0356545401208	-0.0519472800086	-0.548699265867	-0.0994954499487	-0.103242225857	-0.113264944855	-0.161937572331	-0.434421394901	-0.0675008281655	0.100599436064	-0.0675374819661	-0.0149284268958
TMSB4X	-0.30245125845	-0.307075388707	-0.159035104876	-0.439815091089	-0.256940681528	-0.0829196234013	-0.0773916797265	-0.0373817961304	-0.125682302319	-0.134475943137	-0.525201602932	-0.16636057366	-0.117918495602	-0.258249830067	-0.241242795631	-0.326672247889	-0.686187625456	-0.290657068032	-0.39813795353	-0.0738454012987	-0.191312866435	-0.159097427601	-0.217395986996	-0.084549484398	-0.127547405505	-0.472572641509	-0.364702200294	0.0552750105215	-0.153599010169	-0.304711359323	-0.152008073241	-0.002769681796	-0.216280485543	-0.204299294871	-0.153003018627	-0.19518829027	-0.193211857763	-0.196207899061	-0.245593716917	-0.373926454872	-0.0239632370436	-0.084333953414	-0.298651433745	-0.134241760375	-0.33539420794	-0.493852302273	-0.160291905819	-0.400191925868	-0.365106756026	-0.256873481239	-0.409434981955	-0.133515739597	-0.164137031291	-0.2617631818	-0.253448357756	-0.25108440478	-0.141441351353	0.0854049230073	-0.117437769324	-0.196011270238	-0.0780712713681	0.0216744068517	0.0220361968962	0.0232762273726	-0.126624385963	-0.106419525096	-0.0928806247174	-0.201296020571	-0.0577001941019	-0.126965797414	-0.218112468479	-0.104240893115	-0.391873985327	-0.158686239024	-0.127040133219	-0.152227354756	-0.262335768331	-0.130850591003	-0.198776477191	-0.469782289508	-0.315136274828	-0.248381150889	-0.0945726686981	-0.175050378264	-0.111275819134	-0.307210214376	-0.183559255743	-0.0966785250046	-0.147400837196	-0.204649957009	-0.23370269719	-0.111463175778	-0.0122607811233	-0.39497738026	-0.0725713372677	-0.221590304055	-0.432799415094	-0.25065157551	-0.0445309042383	-0.0842489808413	-0.0838718078364	-0.0519472800086	-0.0422014921318	-0.599774721386	-0.124523378979	-0.0857903100046	-0.12333458674	-0.142855929649	-0.348735395368	-0.0909916579508	0.0424564265214	-0.0913845301014	-0.0430917651669
TP73	-0.573563232005	-0.549287526732	-0.515782729596	-0.562050818793	-0.494854515808	-0.563021923584	-0.59479079938	-0.573704422453	-0.614714498631	-0.582105476217	-0.585368614488	-0.540044754258	-0.578191356903	-0.533460998774	-0.49044061446	-0.528583832589	-0.615998135206	-0.574392895913	-0.645112017353	-0.54523338761	-0.592679178532	-0.549058553643	-0.612077992989	-0.582232474971	-0.618531170175	-0.540569095792	-0.62471939526	-0.522350140836	-0.621616277299	-0.645032924047	-0.596408860696	-0.601484585347	-0.635578888274	-0.380970229643	-0.580049342664	-0.607281275153	-0.550616494719	-0.59189636344	-0.567615259817	-0.544055404876	-0.599564766159	-0.574284115549	-0.344959313212	-0.611112484463	-0.608638723591	-0.647689445452	-0.575308002664	-0.593167480235	-0.572174339253	-0.583857818271	-0.61738519274	-0.597586731787	-0.355155837253	-0.607005430662	-0.616768394066	-0.56427171139	-0.585078628615	-0.571602348143	-0.621672552459	-0.55945648198	-0.568723703568	-0.566837070049	-0.543366086521	-0.547595775393	-0.352974803661	-0.609306819488	-0.588680158744	-0.600757982487	-0.572457064971	-0.576536051664	-0.562785496733	-0.572462884675	-0.639341922136	-0.569429875765	-0.374094189912	-0.469526954949	-0.551592754727	-0.585649590084	-0.565369186781	-0.557215108443	-0.573080239101	-0.558016704837	-0.577215878737	-0.588974159287	-0.630143406532	-0.622939693422	-0.595972559594	-0.58174721367	-0.56330569183	-0.608377764573	-0.621111398795	-0.606566863041	-0.609992014971	-0.621236381443	-0.591871973898	-0.371795266575	-0.534322543874	-0.603371427477	-0.57877310376	-0.59354997635	-0.57531642665	-0.548699265867	-0.599774721386	-0.505108582189	-0.641726790201	-0.556147837494	-0.592010870391	-0.601851062089	-0.598553402986	-0.597887299361	-0.469201604708	-0.60871656506	-0.58438583693
TSC22D1	-0.385071305323	-0.382528111993	-0.202467121325	-0.528934773604	-0.411061354176	-0.170342166473	-0.130013321751	-0.0707735657572	-0.182259229121	-0.211557170795	-0.601977623871	-0.245886215929	-0.198713493152	-0.283574728604	-0.313641266417	-0.382143943107	-0.690504465494	-0.372844492297	-0.445593151528	-0.135208508729	-0.274498112383	-0.236108236671	-0.315840366114	-0.157670698645	-0.196179991902	-0.46593081373	-0.408540946098	0.0200920294746	-0.24189642551	-0.396554113958	-0.194795753945	-0.0379415437916	-0.202984930407	-0.237511457891	-0.225032346719	-0.346197628025	-0.339208169966	-0.296189676722	-0.350011143033	-0.516709054327	-0.0545352237116	-0.150474470593	-0.349750903551	-0.152299657639	-0.380472911278	-0.559588571175	-0.279462407358	-0.505671394187	-0.425571923704	-0.390211390211	-0.495053328855	-0.220714611561	-0.192389332437	-0.354150930075	-0.316227863232	-0.24875826582	-0.179628451435	0.0568428500192	-0.161421814985	-0.260649642382	-0.14416835073	-0.0100295297184	0.00284819979229	0.0102230131757	-0.15615225923	-0.187224249084	-0.177365446298	-0.206609490562	-0.115187278865	-0.207754447497	-0.364814707698	-0.184649162415	-0.462648450151	-0.225428071722	-0.155986798423	-0.222207851405	-0.345551197885	-0.203405401701	-0.293366482212	-0.517036575251	-0.413886829621	-0.33061803413	-0.13896946565	-0.256765029007	-0.182236945789	-0.445601144928	-0.292285857576	-0.137747956049	-0.226747623737	-0.299000337486	-0.294163658244	-0.198060586257	-0.0694040458909	-0.441339399443	-0.105033204946	-0.293385467249	-0.520729340317	-0.334332705206	-0.137028281342	-0.181624356368	-0.145389544879	-0.0994954499487	-0.124523378979	-0.641726790201	-0.107988223556	-0.154053927152	-0.179539854917	-0.225040021948	-0.469202702177	-0.136683638967	0.0278071748494	-0.134770313719	-0.0834660842534
UBASH3A	-0.397272381309	-0.375360361789	-0.216458330376	-0.448700791964	-0.43565272408	-0.204497499322	-0.133565479414	-0.0726512015997	-0.221995066879	-0.206565124018	-0.57776681322	-0.260258447784	-0.405177410591	-0.295019032183	-0.332711916882	-0.384532516368	-0.726189210451	-0.360514896142	-0.425588280119	-0.143426853694	-0.235936681248	-0.345084287175	-0.336739226347	-0.432996165976	-0.202927014837	-0.464210356913	-0.430668938855	0.0359029687895	-0.240160334461	-0.403577534767	-0.198236992112	-0.0297593298077	-0.178263941616	-0.284491314827	-0.192083138413	-0.347944769351	-0.338479156773	-0.294979640538	-0.341300591222	-0.466962470053	-0.0565470479821	-0.138138150743	-0.332754098498	-0.160135519414	-0.456659949088	-0.529858624424	-0.252553964018	-0.526662556469	-0.431676722953	-0.384626056643	-0.507124388992	-0.223557876391	-0.180617109315	-0.364005663499	-0.321699095669	-0.288305375905	-0.179336323455	0.096078543067	-0.167182025365	-0.270109378508	-0.140272639436	0.000280941228743	0.0361819556868	0.0365818133206	-0.141492988964	-0.131118641468	-0.161592960862	-0.170799591551	-0.10859143554	-0.233623972849	-0.349009153779	-0.177290364403	-0.466279479203	-0.173364100996	-0.197944382639	-0.208789795506	-0.386763058619	-0.196573259994	-0.336320642343	-0.520387605536	-0.393112719718	-0.423466446759	-0.258857546414	-0.237261261216	-0.23112449461	-0.447697020781	-0.256389908209	-0.116765183991	-0.19342057542	-0.336569838642	-0.309302431346	-0.205696397478	-0.0446315837706	-0.460078638727	-0.122872199934	-0.267103342347	-0.491009795523	-0.319515991724	-0.131585384146	-0.177264502701	-0.152180897346	-0.103242225857	-0.0857903100046	-0.556147837494	-0.154053927152	-0.17069271428	-0.165628888077	-0.246485067918	-0.473395817838	-0.151761607521	0.0695901767993	-0.163178616511	-0.080910216138
UBASH3B	-0.427001545825	-0.411321867455	-0.216668625055	-0.301211967996	-0.437712011496	-0.260022821883	-0.185884177172	-0.0788946673644	-0.278675147758	-0.248912720992	-0.535292224221	-0.25499291283	-0.457917256475	-0.291653553043	-0.335257230027	-0.386455466982	-0.641230609455	-0.310770332381	-0.436188853326	-0.159294461437	-0.267819323715	-0.327694536823	-0.409261552074	-0.467400820109	-0.24458552778	-0.484483084241	-0.347278613717	-0.00765522455625	-0.248805871306	-0.464874780949	-0.227278324015	-0.0644892488941	-0.190708386809	-0.292966957128	-0.168986714462	-0.301085667185	-0.316529805966	-0.29015964241	-0.32361695242	-0.475334201035	-0.0923175881269	-0.189947524284	-0.338550061155	-0.237039128111	-0.431131124586	-0.554898869861	-0.251762214779	-0.525020180661	-0.473663243646	-0.452365146996	-0.600068678883	-0.266410033522	-0.200247422589	-0.368189651587	-0.383645122963	-0.273951155279	-0.172123093473	0.0204388675798	-0.209109737174	-0.303834365763	-0.231033725222	-0.0265365627594	0.00712119000688	-0.0043578260973	-0.156851192231	-0.138634187701	-0.196661660524	-0.19815223758	-0.127189199233	-0.24054116126	-0.372116806897	-0.225908415888	-0.47300354633	-0.129896140363	-0.178762399224	-0.216278348412	-0.384809358471	-0.176462057079	-0.371279408623	-0.597246503325	-0.461388116333	-0.450582969286	-0.268977586225	-0.251161121697	-0.280949129736	-0.450710910135	-0.255998752235	-0.178386252464	-0.211630990313	-0.426879033057	-0.318425478687	-0.271124581358	-0.0823069286408	-0.478709470701	-0.16782610575	-0.22842161463	-0.525447420669	-0.283087687518	-0.169563046636	-0.204539400054	-0.200015723993	-0.113264944855	-0.12333458674	-0.592010870391	-0.179539854917	-0.165628888077	-0.183439843274	-0.313092351449	-0.421148735954	-0.254796782647	0.0370866038462	-0.181128725619	-0.112276647435
ZBTB1	-0.402652703058	-0.40653295039	-0.265865752202	-0.508139055683	-0.438669592979	-0.2272287168	-0.174297218902	-0.126268283372	-0.245411259086	-0.24882976865	-0.59464986532	-0.306894071523	-0.315739969982	-0.280284121576	-0.316606958346	-0.395076975937	-0.655398773702	-0.344195358503	-0.418435708656	-0.212717270169	-0.27797524673	-0.277664377895	-0.338784370135	-0.285857637715	-0.232989367252	-0.478938032044	-0.408565676048	-0.0184625539937	-0.28250678146	-0.464656899505	-0.228942196801	-0.0549939822994	-0.207025580414	-0.319792497489	-0.220263091688	-0.355752053344	-0.350300866349	-0.307663979342	-0.33323766587	-0.490893909442	-0.140087047077	-0.223612476917	-0.322674266459	-0.233407798173	-0.406561602918	-0.552741641273	-0.303175288641	-0.510993193293	-0.425570640212	-0.44039375805	-0.546052242922	-0.33464775694	-0.224186838273	-0.377967751087	-0.37149178564	-0.301041730527	-0.227744265253	0.00222741359136	-0.259211313998	-0.360424423311	-0.200437264311	-0.042777180956	-0.00198097042625	0.00685432391144	-0.178037493078	-0.189954771541	-0.203404292975	-0.2364599538	-0.189746945318	-0.269600138116	-0.389794173844	-0.22029324022	-0.424491398512	-0.178996051159	-0.200699178477	-0.249000197808	-0.360973330496	-0.215044645802	-0.345634038264	-0.534511305989	-0.453682431432	-0.412634345078	-0.23607799279	-0.276078830785	-0.248133618584	-0.397243504409	-0.30317445633	-0.1689554588	-0.215549913391	-0.342258066709	-0.372388319095	-0.254621142041	-0.100768414726	-0.474221850324	-0.149639044954	-0.297029013479	-0.512300496854	-0.320668793993	-0.1661823231	-0.232324152876	-0.270899349434	-0.161937572331	-0.142855929649	-0.601851062089	-0.225040021948	-0.246485067918	-0.313092351449	-0.253631286667	-0.498744154759	-0.183377471665	0.0604487565337	-0.225506238157	-0.148549709067
ZBTB10	-0.54830433714	-0.567263167543	-0.470911535808	-0.608417468648	-0.582044145874	-0.410430945572	-0.36783978192	-0.377960557511	-0.451468106475	-0.55841077084	-0.619951033297	-0.555053081648	-0.48535167892	-0.489680460787	-0.457285046516	-0.483062560604	-0.681515298688	-0.54366569782	-0.625575831521	-0.435138294133	-0.517298794996	-0.403493926763	-0.582150317339	-0.480912124679	-0.48622985877	-0.572107348023	-0.58698489895	-0.288321294651	-0.60458265566	-0.606349316675	-0.455387227778	-0.473956480387	-0.491617103285	-0.44788409986	-0.520734438327	-0.627278256317	-0.563181369321	-0.585095967668	-0.538984995949	-0.555440370128	-0.425573051001	-0.474956379919	-0.364509096971	-0.419429948456	-0.576446042073	-0.637532887463	-0.56377013667	-0.610420809524	-0.552731162121	-0.617165109141	-0.590964326767	-0.458843090156	-0.333018390532	-0.60548534533	-0.569946386363	-0.50101961947	-0.463192276798	-0.267515011322	-0.475088860762	-0.537300417225	-0.426393557962	-0.343240142166	-0.328328165251	-0.345019948036	-0.322913296089	-0.523692572449	-0.475569006744	-0.460326762878	-0.471818090224	-0.611805130896	-0.586427671588	-0.511837279453	-0.592816999943	-0.510129276784	-0.327431332127	-0.403573801686	-0.60432804997	-0.478829379088	-0.620945345896	-0.586594422816	-0.544242594363	-0.485023056624	-0.350186613984	-0.523646381195	-0.458848755398	-0.586188844826	-0.578210457804	-0.447814659222	-0.527887116331	-0.509503652966	-0.358810816382	-0.495765357483	-0.452445046305	-0.567828166401	-0.378062327976	-0.389725656375	-0.571374796746	-0.486859684723	-0.428408528578	-0.454062760071	-0.521366559364	-0.434421394901	-0.348735395368	-0.598553402986	-0.469202702177	-0.473395817838	-0.421148735954	-0.498744154759	-0.502846719968	-0.400116119959	-0.186143986312	-0.529535792721	-0.411267833068
ZBTB25	-0.302969560488	-0.332686903577	-0.179167174331	-0.439212096255	-0.290106300545	-0.154590766821	-0.0961444665991	0.00494219125785	-0.207983793616	-0.19981417738	-0.538404539064	-0.210584190589	-0.25240211046	-0.250438152996	-0.275145997681	-0.32340819287	-0.628416044322	-0.283099588864	-0.441277595048	-0.0992102833924	-0.201351794948	-0.210316385351	-0.306525784046	-0.203428840011	-0.18630761067	-0.449874754075	-0.378837037785	0.0268431738162	-0.215035574375	-0.439689223348	-0.165347125544	0.00810056814688	-0.106021129157	-0.193603592325	-0.135290349352	-0.184170673174	-0.239195543728	-0.208373359087	-0.211507847859	-0.430185479672	-0.0513553044136	-0.107729138346	-0.305247145583	-0.176121152072	-0.35840963738	-0.47347300372	-0.15748290076	-0.44850113993	-0.405979502116	-0.414060226552	-0.486276738859	-0.208233843331	-0.171492615214	-0.289666200735	-0.289102008626	-0.213192323327	-0.122788814776	0.0591736795003	-0.146333873019	-0.253053398999	-0.162200245178	0.0207967155034	0.0515581351831	0.061254430343	-0.145876362164	-0.11910486663	-0.111790808723	-0.122622483888	-0.0769800801325	-0.172724057572	-0.285374828581	-0.175147416948	-0.359431427788	-0.0914924670635	-0.144112007315	-0.185313804964	-0.301879225199	-0.131343863751	-0.248408075245	-0.523356304893	-0.403438201641	-0.402573065878	-0.194550321908	-0.192575589608	-0.191208643176	-0.256873487343	-0.198328226122	-0.122083098522	-0.155485943614	-0.291515868605	-0.303124325	-0.181412350698	-0.00841514431253	-0.430950144934	-0.063306463823	-0.234381298674	-0.444821032388	-0.240470174873	-0.0935405098627	-0.170057303599	-0.164679602445	-0.0675008281655	-0.0909916579508	-0.597887299361	-0.136683638967	-0.151761607521	-0.254796782647	-0.183377471665	-0.400116119959	-0.0629668149678	0.0666692943446	-0.109624682012	-0.065801998908
ZC3HAV1	-0.0974736523282	-0.132990564046	-0.0165260893291	-0.23291371101	-0.409362687919	0.014562520079	0.0775093967776	0.111483296995	0.0246171849596	0.0591484999807	-0.42208454877	-0.0395878894732	0.0487264150251	-0.0825618542331	-0.0479930099705	-0.139165564852	-0.631167396681	-0.0979091578851	-0.144085085068	0.0818101835635	0.0158912006027	0.0314352895387	-0.0179688318164	0.0643596824388	0.0372580117732	-0.246427233288	-0.300108664716	0.187668517841	-0.0417044004956	-0.160943664066	0.00838687707762	0.122678871621	-0.0139234324666	-0.124221385986	0.00599580238165	-0.0184924224533	-0.0172235396519	-0.0258779317039	-0.0543773595163	-0.200483929267	0.119855286112	0.0830108091063	-0.201618014473	0.0243254425219	-0.130398073797	-0.27595859532	-0.00144078793578	-0.21719567751	-0.123888972598	-0.121345387634	-0.235639741347	0.0807146091105	-0.0771779934153	-0.105949960165	-0.0307354913603	-0.139684313891	0.0316710602749	0.212274880348	0.0646786436281	-0.0683767165864	0.0707940973345	0.157571264394	0.175495006417	0.172122435143	-0.0447261984487	0.0658314155781	-0.00713043670328	-0.000946617707355	0.110151876188	0.0299700564027	-0.0334869700655	0.0277820736368	-0.151783976187	0.0297606129525	-0.0529627785771	-0.0215400901191	-0.0346601748946	0.040208041116	-0.0802186467208	-0.285806534711	-0.146778186871	-0.0632587563756	0.0419238993756	0.0270585281994	0.0473345167882	-0.177601007449	0.00468064553257	0.0591626059535	-0.0332037172704	-0.027971121221	-0.0655284947277	0.0409704869954	0.134386395112	-0.198585473349	0.048234381906	-0.149496258929	-0.176784980891	-0.0684448803321	0.0829543536746	0.0628448895977	0.0629073216612	0.100599436064	0.0424564265214	-0.469201604708	0.0278071748494	0.0695901767993	0.0370866038462	0.0604487565337	-0.186143986312	0.0666692943446	0.118103976332	0.0824964898608	0.101897308198
ZNF318	-0.439122118075	-0.394403009877	-0.171062059051	-0.46886236218	-0.486695648234	-0.135686002068	-0.120200928319	-0.0452904317031	-0.168683414569	-0.210397607084	-0.635312518578	-0.235089254319	-0.204275921551	-0.24521903771	-0.316747474293	-0.389964307259	-0.669517039859	-0.390910953513	-0.478410850739	-0.10756045601	-0.280509755198	-0.243259540051	-0.345922943331	-0.164175996636	-0.22452957482	-0.492091430613	-0.39229659927	0.0503025532891	-0.320127628282	-0.41893613368	-0.171955680691	0.0045197797308	-0.190124033382	-0.203807070189	-0.194184910314	-0.361719191087	-0.37419285498	-0.309287025886	-0.370838079184	-0.527810235605	-0.0176673349195	-0.130736368359	-0.34000764363	-0.120376027819	-0.434018846276	-0.610088381776	-0.285547915637	-0.598926702283	-0.380983014526	-0.393063975301	-0.491166683205	-0.207030491805	-0.194502724521	-0.362351115909	-0.391782394562	-0.256967964215	-0.13955181675	0.124658888193	-0.142340986789	-0.326833135907	-0.131024576201	0.0185929943686	0.0424436209509	0.0451609362194	-0.159718402223	-0.148402643842	-0.129076961081	-0.177409463172	-0.0736517766841	-0.238404058994	-0.374141681978	-0.161224982383	-0.485355420924	-0.233869838995	-0.162356937386	-0.21558887077	-0.426867647952	-0.185064658481	-0.277566408773	-0.550915810957	-0.43669942927	-0.338467258708	-0.12243680847	-0.241587097429	-0.146302468169	-0.471388297113	-0.301352515272	-0.121772411265	-0.21615687426	-0.324907540779	-0.23126732617	-0.206714219594	-0.0346135576007	-0.484129836467	-0.0962030290081	-0.333447081979	-0.524763674249	-0.279273693014	-0.10713984583	-0.168092854249	-0.168268093762	-0.0675374819661	-0.0913845301014	-0.60871656506	-0.134770313719	-0.163178616511	-0.181128725619	-0.225506238157	-0.529535792721	-0.109624682012	0.0824964898608	-0.0593362175455	-0.0476286403247
