	b.mean	b.std	a.mean	a.std
PLEKHO2_+_65133841.23-P1P2	-0.423778477952	0.0701789859485	-0.423778477952	0.0701789859485
PLEKHO2_+_65133906.23-P1P2	-0.213957809888	0.0526038048644	-0.213957809888	0.0526038048644
PLK4_+_128801906.23-P1P2	-0.213173777274	0.0505484765559	-0.213173777274	0.0505484765559
PLK4_-_128801714.23-P1P2	-0.0450670061893	0.0259550340078	-0.0450670061893	0.0259550340078
POU3F2_-_99282213.23-P1P2	-0.216501282991	0.029205510341	-0.216501282991	0.029205510341
POU3F2_-_99282242.23-P1P2	-0.193064607797	0.0181256486919	-0.193064607797	0.0181256486919
PRDM1_-_106534082.23-P1P2	-0.443244971103	0.0532798377842	-0.443244971103	0.0532798377842
PRDM1_-_106534101.23-P1P2	-0.51900538248	0.0792753503464	-0.51900538248	0.0792753503464
PRTG_+_56035430.23-P1P2	-0.402303280271	0.0310819968986	-0.402303280271	0.0310819968986
PRTG_-_56035322.23-P1P2	-0.221908999021	0.0313128053225	-0.221908999021	0.0313128053225
PTPN12_-_77166401.23-P1P2	-0.0506456763755	0.0333197530261	-0.0506456763755	0.0333197530261
PTPN12_-_77166524.23-P1P2	-0.0711934554329	0.0203258016271	-0.0711934554329	0.0203258016271
PTPN13_+_87556134.23-P1P2	-0.00739890459417	0.0216741858927	-0.00739890459417	0.0216741858927
PTPN13_-_87515370.23-P1P2	-0.357626926746	0.0448809042635	-0.357626926746	0.0448809042635
PTPN1_-_49126654.23-P1P2	-0.31740177551	0.0318013927405	-0.31740177551	0.0318013927405
PTPN1_-_49126776.23-P1P2	-0.191661038418	0.023607495923	-0.191661038418	0.023607495923
PTPN9_-_75871727.23-P1P2	-0.0624946216953	0.0310137367054	-0.0624946216953	0.0310137367054
PTPN9_-_75871826.23-P1P2	-0.0978469741653	0.0160780171615	-0.0978469741653	0.0160780171615
RHOXF2_+_119292271.23-ENST00000371388.3	-0.33713716457	0.0468258954463	-0.33713716457	0.0468258954463
RHOXF2_+_119292286.23-ENST00000371388.3	-0.415907929121	0.055536123836	-0.415907929121	0.055536123836
RREB1_+_7107827.23-P1P2	-0.15065431147	0.0246280281397	-0.15065431147	0.0246280281397
