	b.mean	b.std	a.mean	a.std
HOXA13_+_27239889.23-P1P2	-0.644087783606	0.050006152058	-0.644087783606	0.050006152058
HOXA13_+_27240051.23-P1P2	-0.438491185114	0.0431878690045	-0.438491185114	0.0431878690045
HOXB9_+_46704211.23-P1P2	-0.22895854291	0.0346116898581	-0.22895854291	0.0346116898581
HOXB9_-_46704088.23-P1P2	-0.109810720377	0.0317068370331	-0.109810720377	0.0317068370331
HOXC13_+_54332230.23-P1P2	-0.521485432328	0.0239305089862	-0.521485432328	0.0239305089862
HOXC13_-_54332182.23-P1P2	-0.426804634213	0.0373877084951	-0.426804634213	0.0373877084951
IER5L_+_131940706.23-P1P2	-0.34703620857	0.0233826483266	-0.34703620857	0.0233826483266
IER5L_+_131940785.23-P1P2	-0.345332351012	0.0301246906358	-0.345332351012	0.0301246906358
IGDCC3_+_65670566.23-P1P2	-0.309278131553	0.0359628045702	-0.309278131553	0.0359628045702
IGDCC3_-_65670556.23-P1P2	-0.252433073821	0.0250372560159	-0.252433073821	0.0250372560159
IKZF3_-_38020553.23-P1P2	-0.410039761212	0.0205007422513	-0.410039761212	0.0205007422513
IKZF3_-_38020571.23-P1P2	-0.488949134861	0.0293463400642	-0.488949134861	0.0293463400642
IRF1_+_131826642.23-P1P2	-0.217514109002	0.0373462279226	-0.217514109002	0.0373462279226
IRF1_-_131826619.23-P1P2	-0.0461493169989	0.0208148045069	-0.0461493169989	0.0208148045069
ISL2_-_76628853.23-P1P2	-0.136452498732	0.0213012767716	-0.136452498732	0.0213012767716
JUN_+_59249990.23-P1P2	-0.358258381894	0.0283493891583	-0.358258381894	0.0283493891583
JUN_-_59249929.23-P1P2	-0.178477002395	0.0192464754564	-0.178477002395	0.0192464754564
KIAA1804_-_233463315.23-P1P2	-0.322617588852	0.0276660521754	-0.322617588852	0.0276660521754
KIAA1804_-_233463431.23-P1P2	-0.240921564472	0.0330556536351	-0.240921564472	0.0330556536351
KIF18B_-_43025293.23-P1P2	-0.238559243888	0.0148016233091	-0.238559243888	0.0148016233091
KIF18B_-_43025338.23-P1P2	-0.20682450888	0.039539475989	-0.20682450888	0.039539475989
KIF2C_-_45205402.23-P1P2	-0.155285678378	0.0262314312053	-0.155285678378	0.0262314312053
KIF2C_-_45205435.23-P1P2	-0.0508863846333	0.0132529273447	-0.0508863846333	0.0132529273447
KLF1_+_12998353.23-P1P2	0.163040120208	0.00472200927109	0.163040120208	0.00472200927109
KLF1_-_12998104.23-P1P2	0.138411453619	0.0174729846239	0.138411453619	0.0174729846239
KMT2A_+_118306901.23-P1P2	-0.101558755889	0.0180815132939	-0.101558755889	0.0180815132939
KMT2A_+_118306992.23-P1P2	-0.0675759798516	0.017789041357	-0.0675759798516	0.017789041357
LHX1_+_35293939.23-P1P2	-0.18357241922	0.0187080577375	-0.18357241922	0.0187080577375
LHX1_+_35293972.23-P1P2	-0.214518654868	0.0267335271927	-0.214518654868	0.0267335271927
LYL1_+_13213738.23-P1P2	-0.057502915232	0.00938606301131	-0.057502915232	0.00938606301131
LYL1_-_13213808.23-P1P2	-0.0962861258802	0.019814049074	-0.0962861258802	0.019814049074
MAML2_-_96076499.23-P1P2	0.0634023620367	0.0124452585779	0.0634023620367	0.0124452585779
MAML2_-_96076530.23-P1P2	0.0670876552499	0.0127609319428	0.0670876552499	0.0127609319428
MAP2K3_-_21187851.23-P1P2	0.0173911351665	0.0222737144149	0.0173911351665	0.0222737144149
MAP2K3_-_21187855.23-P1P2	0.12628718425	0.0101440780119	0.12628718425	0.0101440780119
MAP2K6_+_67410733.23-P1P2	0.065314194553	0.0111586244613	0.065314194553	0.0111586244613
MAP2K6_+_67410755.23-P1P2	0.0996740994307	0.0105522581495	0.0996740994307	0.0105522581495
MAP4K3_+_39664622.23-P1P2	-0.0762179999683	0.0133060866289	-0.0762179999683	0.0133060866289
MAP4K5_-_50999552.23-P1P2	-0.102383483419	0.0248536116743	-0.102383483419	0.0248536116743
MAP4K5_-_50999632.23-P1P2	-0.0716686997408	0.0221015174595	-0.0716686997408	0.0221015174595
MAP7D1_+_36621448.23-P1P2	-0.0955259167065	0.018213471749	-0.0955259167065	0.018213471749
MAP7D1_+_36621468.23-P1P2	-0.118223874531	0.0185919829599	-0.118223874531	0.0185919829599
MAPK1_+_22222272.23-P1P2	-0.204609935039	0.0266182851012	-0.204609935039	0.0266182851012
MAPK1_-_22222117.23-P1P2	-0.0117997205194	0.0204554666093	-0.0117997205194	0.0204554666093
MCOLN3_-_85514289.23-P1P2	-0.0301240512194	0.0163976530241	-0.0301240512194	0.0163976530241
MCOLN3_-_85514516.23-P1P2	-0.00619972553232	0.0166955309519	-0.00619972553232	0.0166955309519
MEIS1_+_66662147.23-P1P2	-0.128778419992	0.0249225774115	-0.128778419992	0.0249225774115
MEIS1_+_66662171.23-P1P2	-0.127089414729	0.0230572719601	-0.127089414729	0.0230572719601
MIDN_+_1248189.23-P2	-0.203613822958	0.0215880826937	-0.203613822958	0.0215880826937
MIDN_-_1248372.23-P2	-0.344694251417	0.0439400604762	-0.344694251417	0.0439400604762
NCL_-_232329542.23-P1	-0.0933589131875	0.0204174055176	-0.0933589131875	0.0204174055176
