	AHR_-_17338164.23-P1P2	ARID1A_+_27022167.23-P1P2	ARRDC3_-_90679309.23-P1P2	ATL1_+_50999374.23-P1P2	BAK1_-_33548176.23-P1P2	BCL2L11_+_111878321.23-P1	BCORL1_+_129116290.23-P1P2	BPGM_+_134331476.23-P1P2	C19orf26_+_1238161.23-P1P2	C3orf72_-_138665944.23-P1P2	CBFA2T3_+_89043662.23-P2	CBL_-_119076622.23-P1P2	CDKN1A_+_36646320.23-P1P2	CDKN1B_+_12869867.23-P1P2	CDKN1C_-_2907198.23-P1P2	CEBPB_+_48807216.23-P1P2	CEBPE_+_23588994.23-P1P2	CELF2_+_11059740.23-P1P2	CITED1_+_71526082.23-P1	CKS1B_-_61808483.23-ENST00000600888.1	CLDN6_-_3068282.23-P1P2	CNN1_-_11649410.23-P1	CNNM4_-_97426363.23-P1P2	COL2A1_+_48398427.23-P1P2	CSRNP1_+_39196217.23-P1P2	DLX2_-_172967845.23-P1P2	DUSP9_+_152912501.23-P1	EGR1_+_137800818.23-P1	ELMSAN1_-_74227099.23-P1	ETS2_+_40177604.23-P1P2	FOSB_+_45971009.23-P1	FOXA1_-_38064583.23-P1P2	FOXA3_+_46367435.23-P1P2	FOXF1_+_86544016.23-P1P2	FOXL2_+_138666046.23-P1P2	FOXO4_-_70315963.23-P1P2	GLB1L2_+_134201679.23-P1P2	HES7_-_8027539.23-P1P2	HK2_+_75060993.23-P1P2	HNF4A_+_43029788.23-P1P2	HOXA13_+_27239889.23-P1P2	HOXB9_+_46704211.23-P1P2	HOXC13_+_54332230.23-P1P2	IER5L_+_131940785.23-P1P2	IGDCC3_+_65670566.23-P1P2	IKZF3_-_38020571.23-P1P2	IRF1_+_131826642.23-P1P2	ISL2_-_76628853.23-P1P2	JUN_+_59249990.23-P1P2	KIAA1804_-_233463315.23-P1P2	KIF18B_-_43025293.23-P1P2	KIF2C_-_45205402.23-P1P2	KLF1_+_12998353.23-P1P2	KMT2A_+_118306901.23-P1P2	LHX1_+_35293972.23-P1P2	LYL1_-_13213808.23-P1P2	MAML2_-_96076530.23-P1P2	MAP2K3_-_21187855.23-P1P2	MAP2K6_+_67410755.23-P1P2	MAP4K3_+_39664622.23-P1P2	MAP4K5_-_50999552.23-P1P2	MAP7D1_+_36621468.23-P1P2	MAPK1_+_22222272.23-P1P2	MEIS1_+_66662147.23-P1P2	MIDN_-_1248372.23-P2	NCL_-_232329555.23-P1	NIT1_+_161087799.23-P1P2	OSR2_-_99956605.23-P1P2	PLK4_+_128801906.23-P1P2	POU3F2_-_99282213.23-P1P2	PRDM1_-_106534101.23-P1P2	PRTG_+_56035430.23-P1P2	PTPN1_-_49126654.23-P1P2	PTPN12_-_77166524.23-P1P2	PTPN13_-_87515370.23-P1P2	PTPN9_-_75871826.23-P1P2	RHOXF2_+_119292286.23-ENST00000371388.3	RREB1_+_7107890.23-P1P2	RUNX1T1_+_93115606.23-P2	S1PR2_+_10342062.23-P1P2	SAMD1_+_14201736.23-P1P2	SET_+_131451355.23-P1P2	SGK1_-_134496214.23-P1	SLC4A1_+_42345604.23-P1P2	SLC6A9_+_44497266.23-P1P2	SNAI1_+_48599338.23-P1P2	SPI1_+_47400397.23-P1P2	STIL_-_47780136.23-P1P2	TBX2_+_59477100.23-P1P2	TBX3_-_115122232.23-P1P2	TGFBR2_-_30647920.23-P1P2	TMSB4X_+_12993106.23-P1	TSC22D1_-_45011354.23-P1P2	UBASH3A_+_43823772.23-P1P2	UBASH3B_-_122526266.23-P1P2	ZBTB1_+_64970303.23-P1P2	ZBTB10_+_81398318.23-P1P2	ZBTB25_-_64971449.23-P1P2	ZC3HAV1_+_138794578.23-P1P2	ZNF318_+_43337335.23-P1P2
LYL1_-_13213808.23-P1P2	-2.36046996061	0.105276921889	-0.153150111302	-0.35154047647	0.163654003976	0.0447897869341	1.23765926534	-0.431661355947	0.0138948620995	-0.970555535546	-3.19579614116	-4.255977928	-1.1250409115	0.643613094509	0.734445936623	3.74869548889	2.39304397881	2.28753031163	1.89162124869	0.384941570146	0.40539708986	-7.48431132348	1.78463378145	2.58509345146	-0.918515640306	2.14841267592	-1.03317240022	2.09623596204	2.97224600339	3.35543138064	1.22726800156	2.48055033755	0.533976283299	1.7391875654	-0.7094987692	-1.74927919901	-0.829614087146	-0.418777360319	-1.17228592876	0.345055880632	-0.860465307261	-0.775627913004	0.658862732845	-1.24038942036	-6.60072030186	-3.04878377506	0.73749810685	3.78860278162	-4.90421800755	0.136806452662	2.40010548099	1.20458977678	1.71160781977	-2.88438192509	2.14949598794	-0.290549986305	0.206797380637	2.52167085325	6.03403577562	-0.532493477109	-0.152273954156	2.07827455941	2.95711038692	-0.92166971885	2.44614829806	0.663784405242	-2.56629268521	4.50194070733	0.543717984377	0.668339618696	-1.25209577735	-10.8241021795	-2.51343338708	-0.301638016632	2.44468872616	-2.58703030204	-2.75957969374	0.942426715423	-0.949247410248	0.317901730561	-2.04985154667	1.0709562882	-2.79303246925	2.0164919275	0.137383470766	2.89098417479	1.0885610247	3.81010798778	1.85299662849	1.19523304418	-7.71609499081	2.18617855413	-0.488972720121	-0.782467562345	-4.88555907261	0.745837418895	0.0676251631791	-4.47401166405	2.94440032525	-0.269303062821
MAML2_-_96076530.23-P1P2	2.27486963783	1.6308617503	3.46372869725	8.7238098687	-2.65033931783	-2.08559171222	0.0590840621733	2.75315324212	1.62609577785	-2.23040533011	3.54747789913	-1.80627504894	2.24235820335	2.10501213086	-5.1268531408	-1.15746215083	-2.20183169307	-1.77169122604	1.80893893314	3.71999979661	3.19013613702	0.577423436395	7.25257807458	4.47991397994	4.64206782991	-3.73501967746	-5.15335347493	-2.43946229783	0.244347679434	1.77794674609	-3.80595108834	3.38764993725	5.39868122982	4.10461142121	1.63207226754	3.87870952141	4.44925131481	0.899191211393	-2.11514183808	1.34134307916	1.86843654203	2.61977471648	-0.876296660301	1.9460744634	1.81728949355	0.714313407639	1.47083093218	-1.23265976342	0.596467866322	0.396074729888	-7.55092382374	-1.46212520708	-0.902302413415	1.69534896218	0.603915316061	0.206797380637	-9.59160577482	0.420306373211	1.60122455703	1.9526811212	3.97481627281	0.485658016555	1.59155578573	-1.79791239834	1.58942534283	-1.0512848639	1.78376469012	0.214862415072	-2.67723625751	-0.873370866997	4.25926747986	-1.52778293551	-0.0261384627637	-3.39799635066	5.63586416576	2.51431597498	1.17406626128	2.80999395053	1.88806305434	0.975924772941	1.18145904823	1.89875983751	-0.577972982322	1.9652602457	0.308925274488	-0.469013520862	-0.587839854041	-4.0007867308	1.88429534218	6.08551365906	-0.820741059112	0.66170308549	0.273477910086	-1.32783966431	1.78145778942	4.79147378954	2.90181897809	1.21681323561	2.23973884484	-2.54579048852
MAP2K3_-_21187855.23-P1P2	1.14819257899	4.03556534513	-0.882515354181	8.43045308207	-0.773559942762	-5.98021169669	1.40634032012	0.443144103557	0.286560207972	0.869842535378	1.48171471085	3.16478690654	-4.29053636784	-1.7129197699	-4.72707934288	-2.30177589629	0.226542117119	-2.11732217301	-5.38309130357	3.32633816753	0.478153508061	1.39682970884	1.45856044479	-5.88029895117	-1.34110513169	-3.1696237778	-1.10240495309	-2.81656567898	-5.73298234175	1.37635849692	-5.85519735288	0.00391960800939	0.652120563658	-1.41118635891	4.25395123838	0.823081896725	4.36003664613	-3.64168618961	-0.695861408775	-0.242609515539	2.33537425457	2.67949535495	-0.841795915885	3.99647852237	5.34097063353	12.340943932	-1.27524530302	-1.70774285029	2.9938906671	-2.5112938714	-14.7142680406	-5.16835052629	-6.49880871068	1.7752478052	-2.09401280776	2.52167085325	0.420306373211	-9.15010935654	-7.81521275191	1.29425321114	2.32996537146	-5.28392763291	-0.79257274131	3.0377400801	0.403256334802	2.04006923054	3.66378423911	-4.4532655903	0.598534702368	0.716451121498	1.02410993626	9.62194591269	2.84958324179	-0.105533989614	-1.54362030906	5.13705037067	5.23969402768	-1.3841422457	-0.644922320325	0.800901660226	5.94286607835	-0.235038809278	2.9494081074	-4.4363674155	3.59383169095	-6.54883685009	3.89002933568	2.65769177255	-0.447320202282	-1.73116014468	-0.457139471631	-2.53860973323	-2.08779999435	0.992330133232	1.92902480373	3.61736388753	0.464532156055	4.01875536223	1.23949665375	0.852170090916
MAP2K6_+_67410755.23-P1P2	-0.930631827251	9.9699618054	-2.16119476799	6.54592842947	-7.32635984663	-0.617873630192	2.90947723781	3.89091123816	0.571022521829	-3.83041660545	2.02511409476	7.10525782036	0.314021853898	0.841495982925	-0.748458138781	-2.40745753249	2.49402024963	1.12289675051	-2.49065727606	5.79351911641	7.68246291712	3.15345109544	2.06529712393	-7.30408090148	2.36383084377	-5.89810421647	-0.561986033533	-3.22078961394	-2.61975310472	-1.94775458938	-3.83542541964	0.538151820251	-0.333655174417	-3.07837069121	1.52772078099	4.17302768496	5.9776280402	1.14251709403	-2.28876507801	7.19420236311	0.404565778655	1.06980074731	5.54704961159	1.97613398314	1.20830130851	15.6661251899	5.32348405092	-4.72981718427	1.85924173612	0.569826973886	-16.9820896469	-6.13818936438	-0.412964998173	2.75891713764	1.22937295003	6.03403577562	1.60122455703	-7.81521275191	-5.1842678345	-0.610276756245	2.56005335828	-7.47844619727	-3.17014714259	2.6434788347	6.91497669616	-1.89107574069	4.43169507995	-1.86250615573	3.76769663303	2.84654736734	1.02226601936	-6.41903440362	3.78885417334	1.46237420976	1.42464519688	8.10573903151	4.36343388517	3.92070799015	-0.74710414054	5.49928821893	10.0123578973	6.7522536651	6.23176438905	1.59240429821	2.09582196937	-3.31721845177	10.4931607156	0.946256008094	-1.0957763053	1.34343960255	1.08102356788	-1.46930320294	-1.78667326067	2.26240730039	1.98491445454	6.76143220587	2.20505638031	6.25336912294	1.75814648911	-0.842255535014
MAP4K3_+_39664622.23-P1P2	1.94507079762	0.550191640953	-1.70886166515	-1.79165573683	-1.3990577318	2.4652519686	2.41193762818	0.62704767838	-2.90224955876	-5.03911931043	-1.3894395908	0.588464280001	2.54258424379	3.77946774716	0.726552053077	1.59576519716	1.41991598289	3.494912418	2.00241525374	1.76468895587	0.0679195547545	2.68489564435	0.784922048549	-0.653654423378	1.4096771672	-0.943562006999	-3.80595418492	1.27663304053	1.58859403528	1.47211499803	1.91608688203	-0.824407845137	-0.0345780483756	-1.09461075894	-2.47532130553	3.99050342903	-0.113474615811	3.10012832523	-2.50207268074	2.02011805436	1.4996582058	-1.84182341261	3.44824740069	2.44117463185	-2.55531906975	2.33893700314	2.84324846599	-1.2449541798	-0.153660890538	-1.04016425129	1.2830729766	0.63916500118	1.64142862145	-1.34093476951	0.141499176366	-0.532493477109	1.9526811212	1.29425321114	-0.610276756245	4.16516277724	-0.992404590486	2.07419135794	1.22629524914	-3.04634506183	0.187233105809	-1.51869740116	-0.00524243372387	1.81152033471	2.57460750245	-2.87799571498	1.59714815217	-8.96093846843	-0.768458538542	2.2962197376	-0.0156043092991	3.20998911817	-1.35371733424	1.80308158866	-1.46349198257	-0.295919460163	2.80439418445	3.22748115041	1.12639094821	-1.57564129269	3.38658920663	-4.8107473174	2.74943815653	3.25637571483	-0.101249756436	-0.644710507351	-1.26476824317	0.738228526943	-1.33587014313	1.92131878424	2.59770373317	0.346559379565	2.34868524373	-1.6425778828	1.35333932018	-3.61587126415
MAP4K5_-_50999552.23-P1P2	1.72294627714	0.63044061652	-0.164810780022	-1.02833612239	1.96009488409	0.0867324255289	0.695550815385	1.18067639987	-1.83336244855	-2.00651703194	-0.527291386786	1.68133308741	-0.0467227188751	1.33971641373	0.372636267414	0.186563908421	-0.273099588761	2.25026889661	0.272468801766	1.53148658881	-0.146008354824	0.316634329654	1.01702882219	-1.49925525696	0.165360024339	-0.954556186459	0.0290261888479	1.71612845306	2.78383939358	0.344931039221	0.752688136294	-1.66812391229	-1.37025295972	-1.45230364129	-2.11163824242	-1.7919051398	0.436467115147	0.455459676927	-1.46174589557	-1.39080210782	1.91743596053	-1.40353973223	1.20657051764	-2.48803274046	-1.03995256812	1.00773933057	-0.313732404181	-0.913796403153	-1.08725886716	-1.91908301949	-0.478600897606	0.110592906163	-0.00839861703932	0.0142828542512	-1.46024128796	-0.152273954156	3.97481627281	2.32996537146	2.56005335828	-0.992404590486	1.99768730751	1.58926789367	2.42149347811	-3.50705988074	2.13179282448	0.225991248753	1.78424904765	-1.49524729621	0.306729060679	-2.90876202773	2.11258999664	-3.93734727853	-0.882443592696	4.99987043492	-1.37219353944	2.93517078485	1.37014962353	0.818114554229	1.14216889215	0.588259921125	1.73994189232	1.38429432503	-2.41171786699	1.29153192199	2.85730923324	-4.22251272845	-0.636838659979	0.433680481871	-0.0993843236013	-0.889465126025	-5.37276641552	0.954270901742	-2.24983166222	0.998866915709	4.6011434289	0.0671263038597	-1.23895309013	1.32796961852	2.66107268296	-0.00432526433268
MAP7D1_+_36621468.23-P1P2	0.935777205711	0.500500224193	2.39948704313	3.60671263589	-5.10709604301	0.42067879546	-2.22483060824	2.26149724491	2.59661234308	0.401876894575	0.197987066236	0.27930451756	2.74619955735	1.98316479058	1.93429914006	-5.17151009114	-0.255516255297	-1.14876173824	2.42864198597	1.05824229553	2.26187248633	3.56608464491	-1.37365438757	-2.2626758709	0.306858183468	1.77068778906	2.84461480905	2.54765665251	-2.58734950064	-9.28474014484	-0.690416904218	-2.44111604387	-1.53007678576	-4.92723126509	-3.71551785824	-2.41412940827	2.98290898788	2.28799463435	6.47648230959	2.5429650752	-2.05531874578	-1.91735035012	2.16750490287	-0.027222913986	-0.291238279005	-0.2207035851	1.87464155732	-4.14074250995	0.0667611466746	1.52904131623	-6.57838295915	2.39089354844	1.79235048872	1.43445129145	-1.54408613023	2.07827455941	0.485658016555	-5.28392763291	-7.47844619727	2.07419135794	1.58926789367	9.0184689891	-6.40007172561	-1.63145142602	-0.33017926254	-0.729291543624	3.24694706293	-2.77894763365	1.67168540013	0.803473900528	-1.17145684796	-7.75128758398	-0.757604484269	3.45828077898	0.583849794641	1.91008533015	-1.05469937566	1.65706768485	5.0264713913	-1.17497696974	2.78144050765	-5.38530209036	-2.43981526155	-2.15705559338	-8.30703688035	0.539948733826	0.939445645375	-0.325572121768	2.83357507031	4.2636719752	2.66269332272	3.66388926365	0.492446761122	5.80280093023	1.28831694236	0.296778728036	-1.7271203726	4.15758002053	-6.20945875514	3.84734283442
MAPK1_+_22222272.23-P1P2	-6.22954327394	-1.83522367731	-3.230336579	3.17642325998	-2.57511097943	-4.60889230342	-2.46876944201	1.32349620936	10.2467220557	-1.01879544476	-3.44882769788	1.96317372224	3.5314254236	3.03054477006	3.41782437891	1.78905449318	5.1809667397	-1.02344770043	-0.599838609085	3.11790100657	5.2494964272	2.39725560829	-1.13222625635	1.41053494135	1.82844150766	0.201691934832	12.3788127581	-0.694305569133	-3.36175934931	-6.77503842644	0.511382451051	-0.186031207699	0.725365056656	-2.85396367631	0.371869793936	1.82301056469	1.30194716465	3.30149360085	3.16352132867	3.00051808935	-1.07218898744	-3.54192931891	0.935258247372	-0.063499861052	5.02707719083	6.1297755426	1.41315981352	-0.517357390258	3.28128893894	2.3113128028	-5.31237564518	-2.87345107601	4.95225934164	-0.261245883623	1.75384658415	2.95711038692	1.59155578573	-0.79257274131	-3.17014714259	1.22629524914	2.42149347811	-6.40007172561	3.60132985849	0.723935270645	0.689077078967	2.13538380143	-0.698895880678	-3.7424762747	-0.245689553618	1.19394812787	-2.99583753879	4.99371276586	0.0456182817415	-1.46682086427	0.451257968729	-1.47118333464	6.63720545452	3.25507793548	0.0860537984736	2.506257397	4.10435186422	0.0694261708794	5.33673833465	-1.69957827647	0.161930524276	-0.194056414891	-0.977570210831	-0.895406506399	1.82771231774	3.49061862304	8.75025056105	-8.20580407337	-2.07659642183	3.3540878402	0.899460243964	-1.76053119085	-1.46291840954	4.14217804004	-6.51829517652	-0.282386864836
MEIS1_+_66662147.23-P1P2	-2.41412147853	-0.672500777186	-0.507709238717	0.385965345317	3.2971944561	3.48599171791	-0.994610720269	0.653363962096	-3.52673086576	0.0659902918724	-5.18447222043	-1.51510281049	0.212772670555	0.145106500806	0.0518606305522	-2.11822551355	0.615663659109	2.58415389605	3.34726141791	0.81616030166	-1.8098551647	0.746551869034	-0.80114080195	-2.37346824486	3.03915466244	-0.944268521306	-6.72314484972	0.0731642641104	0.752571243139	1.47598033714	3.05666010718	-2.64785151539	-3.67180292764	-3.3772219211	-2.29108154101	0.697417660622	0.400572270036	1.82558161915	-0.740685631685	-0.135080762581	-0.533183038667	-4.72694601911	-2.56534259902	2.64973713847	0.311581193643	-3.99028109587	-0.196455516629	-2.8422616014	-4.06440268833	-3.55740223724	1.94757700924	1.34347694453	0.829837882436	-2.37539214428	-0.119746563809	-0.92166971885	-1.79791239834	3.0377400801	2.6434788347	-3.04634506183	-3.50705988074	-1.63145142602	0.723935270645	8.52645073565	-0.0718350718111	-1.157744416	0.625045137912	1.3543091628	-0.149953186711	-4.75572636852	-0.386752893568	-1.29281576601	-0.923687898349	0.336427915136	-0.527670438432	-2.36575077385	-2.38455901313	2.10135466308	0.324271825999	0.632390117003	1.16660502085	4.22352935113	-1.11955729681	0.666076326597	1.81218188385	-3.69858357906	-2.64321669148	-0.464496806326	-0.14700487066	-0.422312758146	-4.27846171159	2.30500108362	-0.12108196657	-3.4035391694	0.52605435326	0.889969956163	-4.27092292815	1.3169690427	0.721140909936	-4.65416520886
MIDN_-_1248372.23-P2	1.55855669162	1.09628205212	2.22544137006	1.24233800498	-0.928845482271	1.12185525851	0.346029819435	0.325392985131	1.36238064342	-1.65565628488	-0.0228702757462	0.393726278919	1.80992167171	1.33968541786	-0.634202480983	0.43297819689	-0.915507749298	1.56665273556	0.413490833449	2.01931320248	-0.484461390519	-0.531876126712	2.67661697802	-0.3968415563	-1.76527315637	-0.428973987296	-1.71303060543	-0.0530096704126	2.06190584216	0.26048218233	0.507742527435	1.42562607185	0.362837339736	0.647111380612	0.574072346178	1.22412242936	0.638445070466	1.36455729324	1.8520222298	1.4383320379	-1.6775572593	-0.0585050778888	-0.393260014992	0.255637171589	0.49331087624	-0.527397562051	1.54603587494	-0.809134766962	0.69804423025	-0.460537837757	-3.24168264821	-0.0093929792843	12.2519921461	-2.29784900188	0.242686899096	2.44614829806	1.58942534283	0.403256334802	6.91497669616	0.187233105809	2.13179282448	-0.33017926254	0.689077078967	-0.0718350718111	1.7410506868	0.353320676766	0.614290848695	0.998130404572	-0.391219081947	-0.944366335093	1.3400237396	-0.689660533351	-0.432536624086	4.62789602155	-0.771451445914	1.63944019873	0.517463891342	1.02578386445	-2.29192776382	0.522716043647	1.18680301354	-0.28558066164	1.01661208869	0.955030547188	-0.293152045161	-1.20980499985	1.25260861038	-1.58598843997	0.0704590143715	0.654955421012	-2.45341451932	3.09513740284	-3.46780085548	0.639422302134	-0.714280386732	0.496884239649	-0.979378406384	1.33073855385	9.58158440732	-3.27476595374
NCL_-_232329555.23-P1	-2.74177142266	1.0753038119	1.3491905161	-1.21344775024	0.418112668498	1.16844043772	-1.32623609491	1.78262749423	-0.0886352020319	-2.32736750965	5.24557942576	-1.28678919366	-0.347198688848	1.62266277723	1.83501023899	0.737341907356	4.13170124814	1.47245120014	0.403510319897	-1.03028408051	1.0133333327	3.29394238127	-0.650498515463	2.46820453596	1.13418300381	-2.32070094497	2.34276181662	0.583477848678	1.76357977651	2.22616415194	1.62435859829	-2.19344648948	-1.94031975114	-2.39848359675	-0.984661385924	1.93617100313	-1.93308107128	-1.18429289565	-2.47540667752	1.21670082612	-1.04819947325	-0.0133657634115	-0.485850981666	-1.25128273912	-6.67485010665	-2.16549918744	0.787902979787	-0.743937950971	-3.80790698952	-1.39352161435	-4.14439913998	0.0346216059575	-1.75519167772	-2.23032732833	1.43638817459	0.663784405242	-1.0512848639	2.04006923054	-1.89107574069	-1.51869740116	0.225991248753	-0.729291543624	2.13538380143	-1.157744416	0.353320676766	2.36637999073	3.58412297991	1.05975461915	2.16518993591	-2.92848028088	-0.764495765599	-6.73648977067	-3.84327720965	1.7375699798	-1.64514560031	-0.37081365762	-0.492406151728	-0.757873136115	4.3080884544	0.742909978751	-1.30059272154	-2.764703265	-0.52119524192	-1.31061692657	-2.91551696048	1.28491928498	-0.572694781096	2.79316064355	-1.46094123186	-1.21562579493	-5.46747816408	0.6119065228	-2.15185262882	1.69644667458	-0.580240436543	1.80819297508	-0.80842571609	-1.74977735427	-1.04057197616	-0.729841265908
NIT1_+_161087799.23-P1P2	-0.123684111967	0.340331310693	-1.6263746517	-1.0103402726	-2.57826452194	-0.912684158892	-0.176331598808	0.241648757409	1.37367547044	-1.42084356987	-1.06740965359	1.01239354837	2.39756038794	3.98470403869	2.32520463181	-1.31008397319	-2.51414519703	-0.173863516744	0.794623516975	-0.0223996457322	1.29981167137	-1.30840175484	4.55979930153	0.1983026118	1.48030469637	-0.308561250867	-1.66447189025	-0.0748990683005	3.75997230088	1.25675478502	0.0562983000603	0.193273467444	-0.787896470183	-3.18768640105	-2.80265546453	-2.32413613854	-0.504571336698	-0.826344145248	-1.75230351363	2.06004365492	-1.63719118057	-1.16704201636	-1.07512573484	-0.916588827932	-1.73888767235	-4.99102416376	-3.78664970923	-2.4400227622	-2.36143638706	-0.0660069270968	-2.41835724288	-2.44759540335	4.44680475039	-5.9709796105	-2.31122028265	-2.56629268521	1.78376469012	3.66378423911	4.43169507995	-0.00524243372387	1.78424904765	3.24694706293	-0.698895880678	0.625045137912	0.614290848695	3.58412297991	-0.737651211606	1.1136184439	-1.19465796147	1.0127819747	1.7656589535	-4.62036650104	-3.53802611738	-0.501940195731	-0.263213861177	-0.308909584743	-1.81363920507	0.65345120772	-0.915426021107	1.22279793137	1.08358439702	-4.06716028865	-2.44614206701	-1.27311623171	1.17199323178	0.359751109188	-0.637835389772	-0.631244031677	1.49680926902	-0.227253539858	-1.47842583725	1.32241556779	-0.0522256815578	-2.40236048838	-2.1498145101	1.4251264133	-2.13552152504	3.29939053545	12.3923032154	1.45198351507
OSR2_-_99956605.23-P1P2	-0.475602500617	2.24306749035	0.796882447366	-1.48510279625	-2.71629898967	0.385392936434	0.926562135008	3.91741625361	1.96316174172	-1.06345099175	-1.90683881836	7.20161237088	0.316188485325	1.380930468	1.64947301244	-0.920813971432	-0.823139102615	-0.891573127245	-0.0344407016225	3.50208136583	-0.335011781977	6.0557887575	1.19654817826	-3.22944723356	4.61728533844	-2.25150212547	0.450563327626	2.1389857503	-1.27940509011	-3.08119745111	-2.62474864243	-1.31498727346	-2.10197953425	-3.54993493303	0.232131620286	-1.67587543787	1.3971088921	-0.160410452231	5.06324918572	0.0724844243728	0.773772081485	-2.30885677591	1.55182062128	1.65985782351	-0.423797653545	4.83249831951	0.362148821079	-5.15333473204	-1.39936835918	-0.621235496588	-4.23895690572	-2.15241914437	0.194438919432	4.70250243491	-1.61827794207	4.50194070733	0.214862415072	-4.4532655903	-1.86250615573	1.81152033471	-1.49524729621	-2.77894763365	-3.7424762747	1.3543091628	0.998130404572	1.05975461915	1.1136184439	0.228773913932	-1.00936565374	-2.36996445404	0.265026332464	-2.59989446221	7.38942701775	19.8636718362	-0.732017885628	15.352346597	-1.00192636697	0.151361658437	0.472347666146	0.182522662427	3.74322676953	-0.686620931747	1.31970100898	-1.23377518092	2.93875913483	-1.9321521167	0.334262039522	-2.01128783362	3.53022807274	1.87322384959	2.74631222418	-0.504676665598	-3.83859135876	4.34616833152	12.0929157061	3.12999824814	-0.872776663959	10.4687728551	3.62078616088	-0.700996752929
PLK4_+_128801906.23-P1P2	1.00047195926	1.74789321668	2.51394942721	0.502430037679	-1.32950380781	-0.789272333143	0.18536708255	2.1721545049	3.22345209765	-0.77349877769	0.921089709042	1.24585363952	2.35242446111	0.80579071098	1.74391130541	0.022082799842	2.74901173356	-0.513965471728	0.284570708283	0.677100381841	0.254799217158	-0.00614975112471	2.95554663785	0.158134731081	1.84455272534	2.0040550624	0.668971178672	2.33029143483	1.04979891811	0.774387418259	-0.989307883756	-0.354819415665	0.956810485616	2.0881673144	-0.671738782148	0.0669038096746	0.172660110774	-0.393166569401	-0.160199295864	0.581482854152	-0.472630422335	-0.549371162694	1.68045781541	1.65305931908	0.0382076224263	0.512336761453	-0.789021257834	-2.33174885739	-0.486546771514	-0.255848089883	-4.19947459681	-0.682248436582	5.05632537517	3.13463862467	-1.97768355642	0.543717984377	-2.67723625751	0.598534702368	3.76769663303	2.57460750245	0.306729060679	1.67168540013	-0.245689553618	-0.149953186711	-0.391219081947	2.16518993591	-1.19465796147	-1.00936565374	-0.816082746164	-1.18532679072	0.688054710591	1.40867191822	0.507801773295	2.21537542951	0.632978076034	4.32211799108	0.396990175276	1.32032641809	2.21129331674	0.279049563597	0.334242835331	0.400349740932	0.14561878058	0.36070552337	-0.216935892621	1.01102732893	1.37680487865	-0.0367200638778	1.51623007863	1.2528896538	3.1392376604	1.53808131241	-2.84113459507	-2.31627681313	4.37657759347	1.57536814005	0.364933307467	1.17437648179	5.2990142114	1.54774321136
POU3F2_-_99282213.23-P1P2	-2.48597874673	0.222521619993	2.0782687807	-0.496326307197	2.37867967064	3.76693365309	-1.86596666857	1.95958948158	-7.98278249989	0.837999091942	-1.10760387668	-3.99734359331	-0.0871764240472	-0.694960538241	3.18296713053	-1.00895320479	-2.29917279427	1.24181480905	0.972601189732	1.46505238758	-0.36447229037	0.882493142689	0.134294743514	2.73971155966	2.36842953102	-0.388918589558	-2.61667575607	2.82396045067	4.78629695883	-1.75119060642	0.470821406934	-2.14128029203	-0.72109563647	-2.88478091656	-0.762241992165	1.13569101033	-2.23964969479	0.370136295994	1.21842028371	1.85517923176	-0.70002138199	-2.37497517215	-0.0726274432786	0.429110693675	-0.998734052508	-1.72029466691	-1.96840546838	-0.513852799131	-3.14425941602	-1.65341931615	5.90327219843	2.32793604842	-2.20998907297	-1.61379958603	-3.60476364834	0.668339618696	-0.873370866997	0.716451121498	2.84654736734	-2.87799571498	-2.90876202773	0.803473900528	1.19394812787	-4.75572636852	-0.944366335093	-2.92848028088	1.0127819747	-2.36996445404	-1.18532679072	8.84259850172	-0.102775102089	2.68087540615	-1.06362669582	0.695273837278	-3.70792861803	-0.337542562686	-1.48698976163	0.524286048426	-1.72644393636	-0.148821966619	0.651837125627	3.14601355486	-2.62737678614	0.779770932256	1.3097085727	-3.77762550095	-1.38220382965	-2.79087593429	-0.00954004895885	-1.83170397638	0.865692246571	-1.00625670559	-0.250178050563	-5.52234939878	-6.85575669522	-0.835969052404	1.69149020574	-3.14512379427	-6.56362500208	0.689908531816
